Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
MIS,6324,0W1,,8,5,5,,2,,,,,,,,,,4,0,"Menon, Syam","Chen, Luoying",,,,,sxm021300,syam menon,Business Analytics With SAS 
MIS,6326,001,,31,8,6,2,2,,,,,,,1,,,7,2,"Smashnov, Uri","Marella, Sriharsha",,,,,uxs051000,uri smashnov,Data Management 
MIS,6326,501,,4,3,2,,1,,,,,,,4,,,3,1,"Smashnov, Uri","Marella, Sriharsha",,,,,uxs051000,uri smashnov,Data Management 
MIS,6330,001,,14,5,3,4,1,,,,,,,,,,5,0,"Narasimhan, Prithi","Cherakoly, Suraj Sivaraman",,,,,pxn152330,prithi narasimhan,Cybersecurity Fundamentals 
MIS,6332,501,,14,,,1,,,,,,,,,,,,0,"Thompson, Luell O","Thakare, Anvay",,,,,lot013000,luell thompson,ERP Configurations and Implementation with SAP 
MIS,6333,001,,7,8,5,,,1,,,,,,,,,,0,"Shroff, Tejas N","Mishra, Rajat",,,,,tns190000,tejas shroff,Digital Forensics and Incident Management 
MIS,6337,501,,8,5,3,3,1,,,,,,,,,,3,1,"Mauriello, Joseph A","Deokar, Shraddha V","Truong, Timothy T",,,,jam151430,joseph mauriello,Information Technology Audit and Risk Management 
MIS,6341,002,,3,5,1,1,,,,,,,,,,,6,0,"Sohaee, Nassim","Prasanna, Pragathi",,,,,nxs045000,nassim sohaee,Applied Machine Learning 
MIS,6344,001,,4,1,1,,,,,,,,,,,,4,0,"Atabansi, Lloyd A","Paluru, Lalitharamsai",,,,,laa190003,lloyd atabansi,
MIS,6344,0W1,,12,6,5,9,,,,,,,,,,,5,0,"Mehra, Amit","Paluru, Lalitharamsai",,,,,axm078200,amit mehra,Web Analytics 
MIS,6346,501,,21,2,1,,,,,,,,,,,,1,0,"Perez, Jerry","Bhuskute, Amruta Y",,,,,jxp180019,jerry perez,Big Data 
MIS,6346,503,,14,3,1,,,,,,,,,,,,1,0,"Elkhodari, Gasan","Tripathi, Animesh",,,,,gxe051000,gasan elkhodari,Big Data 
MIS,6349,001,,30,19,4,3,,,,,,,,,,,10,0,"Shekhar, Gaurav","D'Souza, Rhea C",,,,,gxs150130,gaurav shekhar,Digital Consulting Project 
MIS,6356,001,,2,8,3,,1,,,,,,,,,,6,0,"Thouin, Mark","Aneye, Asse O",,,,,mxt083000,mark thouin,Business Analytics With R 
MIS,6356,002,,3,4,2,1,,,,,,,,,,,2,0,"Chen, Jianqing","Liu, Yihong",,,,,jxc111031,jianqing chen,Business Analytics With R 
MIS,6356,003,,2,1,2,1,,,1,,,,,,,,3,0,"Sun, Shujing","Rathore, Ali H",,,,,sxs200168,shujing sun,Business Analytics With R 
MIS,6360,001,,24,22,5,4,1,,,,,,,,,,7,0,"Thouin, Mark","Aneye, Asse O",,,,,mxt083000,mark thouin,Agile Project Management 
MIS,6363,001,,17,21,17,7,1,,,,,,,,,,5,0,"Song, Liugen",,,,,,lxs190018,liugen song,Cloud Computing 
MIS,6373,501,,24,27,3,1,,,,,,,,,,,2,0,"Ginevich, Rostislav",,,,,,rxg172930,rostislav ginevich,Social Media Business 
MIS,6375,501,,,3,2,3,,,,,,,,,,,4,0,"Shah, Rajiv","Welbourne Eleazar, Miranda J",,,,,rxs079000,rajiv shah,Technology and New Product Development 
MIS,6378,501,,33,7,,1,,,,,,,,,,,,1,"Narayan, Ravishankar L","Jagtap, Himanshu S",,,,,rln130030,ravishankar narayan,Customer Relationship Management with Salesforce 
MIS,6380,001,,12,18,12,4,1,,,,,,,,,,12,0,"Islam, Naser","Ghori, Sadiya Mehdees",,,,,nxi110630,naser islam,Data Visualization 
MIS,6380,0W1,,17,3,6,3,,,1,,,,,,,,8,1,"Bradbury, Judd D","Ghori, Sadiya Mehdees",,,,,jdb101000,judd bradbury,Data Visualization 
MIS,6380,SW1,,8,4,6,6,1,,,,,,,,,,2,0,"Bradbury, Judd D","Ghori, Sadiya Mehdees",,,,,jdb101000,judd bradbury,
MIS,6382,001,,53,4,,1,,,,,,,,,,,2,0,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,,hxw140930,hongchang wang,Object Oriented Programming in Python 
MIS,6382,002,,46,2,,1,,,,,,,,1,,,,1,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,,hxw140930,hongchang wang,Object Oriented Programming in Python 
MIS,6382,501,,49,8,1,,,,1,,,,,,,,,1,"Wang, Hongchang","Chinthakayala, Ram Souraj",,,,,hxw140930,hongchang wang,Object Oriented Programming in Python 
MIS,6384,501,,4,3,3,1,,,,,,,,,,,2,1,"Shroff, Tejas N","Mishra, Rajat",,,,,tns190000,tejas shroff,Preparing for Cybersecurity Threats 
MIS,6396,501,,9,2,7,1,,,,,,,,3,,,,0,"Hefley, William E","Ozdemir, Dicle Yagmur",,,,,weh150130,william hefley,User Experience Design 
MIS,6V99,003,,13,,,,,,,,,,,,,,,0,"Thouin, Mark",,,,,,mxt083000,mark thouin,Special Topics in Management Information Systems 
MKT,3300,001,1,11,20,15,7,2,1,1,1,1,,,,1,,,3,"Bhave, Ashutosh C",,,,,,acb140430,ashutosh bhave,Principles of Marketing 
MKT,3300,002,5,11,3,7,12,11,3,1,,,,,,10,1,,0,"Tehrani, Shervin S","Ansari, Hibah",,,,,sst180003,shervin tehrani,Principles of Marketing 
MKT,3300,005,13,10,8,11,4,3,,,,,,,,1,,,0,"Jameei Osgouei, Ata",,,,,,axj174330,ata osgouei,Principles of Marketing 
MKT,3300,006,7,20,9,6,6,3,1,,,,,,1,8,1,,1,"Kasaian, Keyvan",,,,,,kxk153830,,Principles of Marketing 
MKT,3300,007,12,17,12,5,6,1,2,2,,1,,,1,3,,,2,"Kasaian, Keyvan",,,,,,kxk153830,,Principles of Marketing 
MKT,3300,008,9,13,8,12,3,2,2,,,,,,,4,,,2,"Chiong, Khai X","Malsaria, Vibhuti",,,,,kxc173030,khai chiong,Principles of Marketing 
MKT,3300,009,7,16,14,7,8,1,,,,,,,,1,,,1,"Chiong, Khai X","Malsaria, Vibhuti",,,,,kxc173030,khai chiong,Principles of Marketing 
MKT,3300,010,1,6,19,5,6,9,1,2,2,3,1,,1,5,3,,1,"Elmi, Omid",,,,,,oxe160230,omid elmi,Principles of Marketing 
MKT,3300,0W1,,6,8,7,8,3,3,,3,,,,,10,,,0,"Pahwa, Parneet","Cermin, Kaycey","Meehan, Madelyn",,,,pxp030100,parneet pahwa,Principles of Marketing 
MKT,3300,0W2,,11,9,11,9,,,,1,1,,,,8,,,0,"Wu, Fang","Lu, Renjie",,,,,fxw052000,fang wu,Principles of Marketing 
MKT,3300,501,,12,12,7,9,6,6,3,,,,1,1,4,,,4,"Qian, Kun",,,,,,kxq170030,kun qian,Principles of Marketing 
MKT,3300,HON,1,30,23,2,1,1,,,,,,,,3,,,0,"Egeland, Rita E",,,,,,rxb154430,rita bargerhuff egeland,Principles of Marketing 
MKT,3330,001,2,18,7,2,2,,,,1,,,,,1,1,,1,"Gafford, Jerome M",,,,,,jmg171130,jerome gafford,Introduction to Professional Selling 
MKT,3330,002,4,7,7,,5,3,,,,,1,,4,2,1,,0,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,003,2,6,1,,1,2,1,,1,,1,,2,2,1,,2,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,004,3,7,,,3,1,1,1,2,1,3,,6,1,2,,3,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,005,4,3,8,2,5,2,,,1,,1,,1,,3,,3,"Amirpour, Semiramis",,,,,,sxa130731,semiramis amirpour,Introduction to Professional Selling 
MKT,3330,501,1,11,5,4,2,1,,,,,,2,,4,,,3,"Gafford, Jerome M",,,,,,jmg171130,jerome gafford,Introduction to Professional Selling 
MKT,3330,502,6,10,1,1,2,5,1,,1,,1,1,,1,,,2,"Gafford, Jerome M",,,,,,jmg171130,jerome gafford,Introduction to Professional Selling 
MKT,3340,001,,13,1,10,6,,6,1,1,2,1,,,22,,,2,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Research 
MKT,3340,501,5,26,16,4,1,3,,,,,,,1,2,,,2,"Hudelot, Loretta F",,,,,,lfh170000,loretta hudelot,Marketing Research 
MKT,4330,001,,16,4,4,17,2,1,4,1,1,,1,,5,1,,0,"Pacyna, Sandra",,,,,,sxp158130,sandra pacyna,Digital and Internet Marketing 
MKT,4330,0W1,9,11,6,4,3,1,1,1,,1,,,,6,1,,0,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Digital and Internet Marketing 
MKT,4331,001,4,8,1,,4,,2,2,,2,,,1,2,2,,1,"Dover, Howard F",,,,,,hfd021000,howard dover,Digital Prospecting 
MKT,4332,001,7,4,2,1,1,,,,,,,,,1,1,,2,"Dover, Howard F",,,,,,hfd021000,howard dover,Advanced Personal Selling 
MKT,4334,001,,12,14,15,7,3,,,,,,,1,6,,,1,"Pahwa, Parneet","Cermin, Kaycey","Meehan, Madelyn",,,,pxp030100,parneet pahwa,Social Media Marketing 
MKT,4336,501,3,11,2,4,8,4,2,1,,,1,,,6,1,,1,"Haseman, Charles",,,,,,cxh180018,charles haseman,E-Retailing 
MKT,4337,501,,25,9,3,9,,,,,,,1,,3,1,,1,"Joo, Joonhwi","Kawatra, Tamanna",,,,,jxj180020,joonhwi joo,Marketing Analytics 
MKT,4338,501,,34,,,10,,,2,,,,,1,10,,,1,"Dickinson, Keith",,,,,,kxd084000,keith dickinson,Marketing Content Creation 
MKT,4350,001,3,8,6,4,10,9,1,6,,1,2,,,8,1,,0,"Biswas, Abhijit","Kawatra, Tamanna",,,,,axb019100,abhijit biswas,Advertising 
MKT,4360,501,29,72,34,3,5,2,,,,,,,,4,,,1,"Haworth, Julie B","Lu, Renjie","Cermin, Kaycey",,,,haworth,julie haworth,Social Marketing 
MKT,4395,001,,14,24,6,3,,,,,,,,,1,,,0,"Wu, Fang","Ansari, Hibah",,,,,fxw052000,fang wu,Capstone Senior Project - Marketing 
MKT,4395,002,,21,2,1,2,2,,,,,,,,,,,0,"Wu, Fang","Ansari, Hibah",,,,,fxw052000,fang wu,Capstone Senior Project - Marketing 
MKT,6244,XS1,,18,11,3,,,,1,,,,,,,,,0,"Ginevich, Rostislav",,,,,,rxg172930,rostislav ginevich,
MKT,6301,0W1,,18,5,5,7,,2,,,,,,1,,,9,0,"Kumar, Nanda","Bagheri Tirtashi, Ali",,,,,nkumar,nanda kumar,Marketing Management 
MKT,6301,501,,9,15,8,6,,1,3,,,,,2,,,4,1,"Bruce, Norris I","Bhujbal, Karan",,,,,nxb018100,norris bruce,Marketing Management 
MKT,6301,503,,13,15,9,1,,,,,,,,,,,5,1,"Bruce, Norris I","Bhujbal, Karan",,,,,nxb018100,norris bruce,Marketing Management 
MKT,6301,504,,9,11,16,7,3,,,,,,,,,,12,0,"Jain, Sanjay","Bhujbal, Karan",,,,,sxj164830,sanjay jain,Marketing Management 
MKT,6301,GW1,,12,7,3,1,,,,,,,,,,,,1,"Albrecht, Maria",,,,,,mxa180037,maria albrecht,
MKT,6301,GW2,,12,11,1,,,,,,,,,1,,,,1,"Albrecht, Maria",,,,,,mxa180037,maria albrecht,
MKT,6309,501,,10,3,11,6,,4,,,,,,,,,10,3,"Rajaratnam, Daniel",,,,,,dxr143430,daniel rajaratnam,Marketing Data Analysis and Research 
MKT,6310,0W1,,13,11,12,6,1,,,,,,,,,,6,1,"Biswas, Abhijit","Kawatra, Tamanna","Deniskin, Viacheslav",,,,axb019100,abhijit biswas,Consumer Behavior 
MKT,6321,0W1,,20,6,6,10,,1,,,,,,,,,5,1,"Edsel, Alexander D",,,,,,ade012000,alexander edsel,Interactive and Digital Marketing 
MKT,6330,0W1,,7,3,7,7,1,,,,,,,2,,,14,0,"Biswas, Abhijit","Kawatra, Tamanna",,,,,axb019100,abhijit biswas,Brand Management 
MKT,6332,501,,9,6,9,4,4,,2,,,,,,,,13,1,"Biswas, Abhijit","Deniskin, Viacheslav","Kawatra, Tamanna",,,,axb019100,abhijit biswas,Advertising and Promotional Strategy 
MKT,6337,002,,4,1,1,2,,,,,,,,,,,3,0,"Murthi, B P","Alavi, Seyyedeh Soogand",,,,,murthi,b p murthi,Predictive Analytics Using SAS 
MKT,6337,003,,3,1,6,1,,,,,,,,,,,2,0,"Murthi, B P","Lim, Taewook",,,,,murthi,b p murthi,Predictive Analytics Using SAS 
MKT,6337,501,,3,2,1,1,,,,,,,,,,,3,0,"Tehrani, Shervin S","Lim, Taewook","Bagheri Tirtashi, Ali",,,,sst180003,shervin tehrani,Predictive Analytics Using SAS 
MKT,6338,501,,10,4,,,,1,,,,,,,,,2,0,"Narayan, Ravishankar L","Jagtap, Himanshu S",,,,,rln130030,ravishankar narayan,Customer Relationship Management with Salesforce 
MKT,6339,501,,10,10,4,2,2,,,,,,,,,,3,0,"Subramanian, Upender","Alavi, Seyyedeh Soogand",,,,,uxs092000,upender subramanian,Capstone Marketing Decision Making 
MKT,6352,001,,30,8,8,2,,,,,,,,,,,9,1,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,6352,501,,12,,2,2,,,1,,,,,,,,4,2,"Tirone, Guido",,,,,,gxt170001,guido tirone,Marketing Web Analytics and Insights 
MKT,6353,501,,5,3,,8,,,,,,,,,,,6,0,"Kumar, Nanda","Bagheri Tirtashi, Ali",,,,,nkumar,nanda kumar,Customer Analytics and Insights 
MSEN,3302,001,,1,3,3,1,,,,,,,,,3,,,1,"Auciello, Orlando H",,,,,,oha120030,orlando auciello,Microscopy  Spectroscopy  and Nanotech Instrumentation 
MSEN,5360,0W1,,1,,1,6,3,,1,,,,,,,,,0,"Wallace, Robert M","Chuang, Ping-Ju",,,,,rmw031000,robert wallace,Materials Characterization 
MSEN,6324,001,,2,2,4,3,1,,1,,,,,,,,,0,"Cho, Kyeongjae","Conlin, Patrick R",,,,,kxc067000,kyeongjae cho,Electronic  Optical and Magnetic Materials 
MSEN,6362,001,,5,3,2,,,,,,,,,,,,,0,"Kim, Moon J","Kwon, Sunah",,,,,mjk034000,,Diffraction Science 
MSEN,6383,001,,5,4,2,,,,,,,,,,,,,0,"Kim, Jiyoung","Mohan, Jaidah",,,,,jxk041000,,Modern Physical Metallurgy 
MUSI,1306,001,47,2,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,,exj180003,eric jones,Understanding Music 
MUSI,1306,002,21,10,,3,2,,,3,,,,,2,7,1,,0,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Understanding Music 
MUSI,1306,003,1,2,,,1,,,,,,1,,5,1,3,,1,"Gerard, Lori A","Payne, Nicholas A",,,,,lag091020,lori gerard,Understanding Music 
MUSI,1306,0W1,17,15,,4,5,2,1,1,1,,,,,1,,,1,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury,Understanding Music 
MUSI,1306,0W2,11,18,,2,5,3,,1,,,,,3,3,1,,2,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury,Understanding Music 
MUSI,1306,0W3,,7,5,6,4,1,,,1,1,,,3,13,1,,6,"Palant, Jonathan",,,,,,jxp170230,jonathan palant,Understanding Music 
MUSI,1306,501,33,4,4,1,1,,,,,,,1,3,2,,,0,"Wilder, James E",,,,,,jew042000,james wilder,Understanding Music 
MUSI,2113,501,,13,,,,,,,,,,,,,,,1,"Gerard, Lori A",,,,,,lag091020,lori gerard,Pep Band 
MUSI,2127,0H2,,10,1,,,,,,,,,,,,1,,0,"Palant, Jonathan",,,,,,jxp170230,jonathan palant,University Choir 
MUSI,2315,002,9,3,1,,2,,,,,,,,1,1,,,1,"Wilder, James E",,,,,,jew042000,james wilder,Guitar I 
MUSI,2317,001,2,4,1,,,1,,,,,,,,,,,2,"Medrick, Mary A",,,,,,mam017200,mary medrick,Piano I 
MUSI,2317,002,2,11,1,,,1,,,,,,,1,,,,3,"Medrick, Mary A",,,,,,mam017200,mary medrick,Piano I 
MUSI,2319,001,,9,2,,,,,1,,,,,1,,,,0,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin,Digital Music I 
MUSI,2321,0W1,,49,,,,,,,,,,,,,,,0,"Jones, Eric",,,,,,exj180003,eric jones,Music Cultures of the World 
MUSI,2322,001,1,1,2,,1,2,1,,,,,,5,1,,,1,"Gerard, Lori A","Payne, Nicholas A",,,,,lag091020,lori gerard,Music in Western Civilization 
MUSI,2322,002,5,5,,4,4,,1,,,,,,3,4,3,,1,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Music in Western Civilization 
MUSI,2325,001,,10,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,,nxr190013,nili bueckert,Vocal Instruction I 
MUSI,2328,001,6,2,,1,2,,,,,,,,3,,1,,3,"Bennett, Rodger",,,,,,rxb180025,rodger bennett,Music Theory I 
MUSI,2328,002,,4,1,2,2,,,,1,,,,1,2,,,0,"Ming, Adron",,,,,,axm167231,adron ming,Music Theory I 
MUSI,3122,001,11,,,,,,,,,,,,,,,,0,"Salisbury, Linda J",,,,,,ljs130230,linda salisbury,Brass Ensemble I 
MUSI,3322,001,4,11,3,5,1,1,1,1,1,,,,1,,,,1,"Evans, Kathryn C",,,,,,kcevans,kathryn evans,Music in Historical Context 
MUSI,3325,001,8,2,2,2,1,,2,,,,,,,,,,1,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin,Jazz History  Modern Jazz since BeBop 
MUSI,3382,001,,9,,,,,,,,,,,,,,,1,"Riemer Bueckert, Nili",,,,,,nxr190013,nili bueckert,Vocal Instruction II 
MUSI,3389,001,5,5,,,,,,,,,,,,,,,0,"Durbin, Kelly",,,,,,kpdurbin,kelly durbin,Digital Music II 
MUSI,4112,001,,13,,,,,,,,,,,,,,,1,"Rodriguez, Robert X",,,,,,rxr014610,robert rodriguez,Advanced Orchestra Chamber Music Ensemble II 
MUSI,4116,001,5,5,,,,,,,,,,,,,,,0,"Madriguera, Enric F",,,,,,efm011000,,Guitar Ensemble III 
MUSI,4118,501,,23,,,,,,,,,,,,,,,1,"Ming, Adron",,,,,,axm167231,adron ming,String Orchestra III 
MUSI,4120,501,,25,,,,,,,,,,,,,,,0,"Hustis, Gregory J",,,,,,gjh120030,gregory hustis,
MUSI,4185,0H1,,18,,,,,,,,,,,,,,,0,"Palant, Jonathan",,,,,,jxp170230,jonathan palant,Chamber Singers II 
MUSI,4348,001,4,5,1,,1,3,,,,,,,,1,,,1,"Medrick, Mary A",,,,,,mam017200,mary medrick,Creating Music 
NATS,2333,001,16,8,1,1,2,,,,1,,,,,,,,1,"Taylor, Stephanie M","Neeley, Tessa M",,,,,smt031000,stephanie taylor,Energy  Water  and the Environment 
NATS,2333,HN1,15,2,,,,,,,,,,,,,,,0,"Taylor, Stephanie M","Neeley, Tessa M",,,,,smt031000,stephanie taylor,Energy  Water  and the Environment 
NATS,3341,001,3,1,,1,1,1,1,,1,,,,2,1,1,,3,"Cook, Linda A",,,,,,lac043000,,Knowing and Learning in Mathematics and Science 
NATS,3343,001,5,7,1,,,,,,,,,,,,,,1,"Dorsey, Floyd Z",,,,,,fzd110020,floyd dorsey,Classroom Interactions 
NATS,3343,002,4,2,3,,2,,,,,,,,,1,,,0,"York, Megan",,,,,,mxy141130,megan york,Classroom Interactions 
NATS,3343,003,2,7,2,,,,,,,,,,2,,,,1,"Gregory, Denise",,,,,,dxg200019,denise gregory,Classroom Interactions 
NATS,4141,501,,17,,1,,,,,,,,,,,,,0,"Dorsey, Floyd Z","McConnell, James S",,,,,fzd110020,floyd dorsey,UTeach Apprentice Teaching Seminar 
NATS,4341,001,,6,3,1,1,1,,,,,,,,,,,0,"York, Megan","Donaldson, Katherine E",,,,,mxy141130,megan york,Project-Based Instruction 
NSC,3344,001,,2,2,1,3,1,,,,,,,,,1,,0,"Powers, Katharine A","Eppes, Anna A",,,,,kap130730,katharine powers,Anatomy and Physiology of Speech and Hearing 
NSC,3361,001,1,21,37,33,45,21,29,,27,,3,,8,39,8,,12,"Miller, Van S","Garner, Katherine M","Adehunoluwa, Emmanuel A",,,,vxm077000,van miller,Introduction to Neuroscience 
NSC,3361,002,30,25,23,7,5,4,2,,,,,,,,,,0,"Raboune, Siham","Lenert, Melissa E",,,,,sxr180071,siham raboune,Introduction to Neuroscience 
NSC,3361,003,16,17,23,5,8,8,3,2,2,,4,1,1,3,,,1,"McWilliams, Steven P","Szabo-Pardi, Thomas A",,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,3361,004,8,18,17,6,11,8,3,1,,,,1,8,5,,,1,"McWilliams, Steven P","Elahi, Hajira",,,,,sxm127330,steven mcwilliams,Introduction to Neuroscience 
NSC,3361,HN1,9,7,3,,,,,,,,,,,4,1,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Introduction to Neuroscience 
NSC,3361,HN2,4,14,5,1,,,,,,,,,,1,,,0,"LaDow, Eva S",,,,,,esl130130,eva ladow,Introduction to Neuroscience 
NSC,4351,001,4,20,4,,4,,,,,,,,,,,,0,"Miller, Van S",,,,,,vxm077000,van miller,Medical Neuroscience 
NSC,4352,001,66,19,23,18,4,7,3,4,,1,,,1,3,5,,4,"Kroener, Sven","Rodriguez, Sierra R",,,,,sxk101000,sven kroener,Cellular Neuroscience 
NSC,4353,101,1,1,3,1,,5,,1,,,1,,,2,,,1,"McWilliams, Steven P",,,,,,sxm127330,steven mcwilliams,Neuroscience Laboratory Methods 
NSC,4353,102,,3,9,1,,2,,,,,,,,,,,1,"Sultana, Rukhsana","Tamaoki, Yuko",,,,,rxs170431,rukhsana sultana,Neuroscience Laboratory Methods 
NSC,4353,103,,1,1,1,3,1,1,,,,,,1,6,,,1,"McWilliams, Steven P","Malley, Kaitlyn M",,,,,sxm127330,steven mcwilliams,Neuroscience Laboratory Methods 
NSC,4353,104,,8,3,2,,,,,,,,,,2,,,0,"Sultana, Rukhsana","dos Santos, Natalia Lucia",,,,,rxs170431,rukhsana sultana,Neuroscience Laboratory Methods 
NSC,4353,105,2,4,2,2,,1,1,,2,,,,,,,,2,"Taylor, Anna M","Mei, Hao-Ruei",,,,,amt180004,anna taylor,Neuroscience Laboratory Methods 
NSC,4353,106,,3,4,7,1,,,,,,,,1,,,,0,"Raboune, Siham","Lehtonen, Derek",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4353,107,,4,3,,4,,,1,,,,,,4,,,0,"Raboune, Siham","Calderon, Debora R",,,,,sxr180071,siham raboune,Neuroscience Laboratory Methods 
NSC,4353,108,2,3,5,2,,1,,,,,,,1,1,,,0,"Taylor, Anna M","Newel, Jacqueline P",,,,,amt180004,anna taylor,Neuroscience Laboratory Methods 
NSC,4354,001,16,54,21,13,6,4,4,1,2,,,3,1,6,,,2,"Raboune, Siham","Morales Castelan, Karen",,,,,sxr180071,siham raboune,Integrative Neuroscience 
NSC,4356,001,,86,,,30,,,4,,,,,2,16,1,,4,"Sultana, Rukhsana","Morrison, Robert A",,,,,rxs170431,rukhsana sultana,Neurophysiology 
NSC,4357,001,8,22,7,3,2,3,1,,,,,,,3,,,0,"Rodriguez, Christa M","Carroll, Alan M",,,,,cmr067000,christa mcintyre rodriguez,Neurobiology of Learning and Memory 
NSC,4358,001,26,68,67,23,11,5,6,4,2,,,1,2,9,,,1,"Price, Theodore J","David, Eric T","Wheeler, Allison M",,,,tjp140130,theodore price,Neuroscience of Pain 
NSC,4359,001,4,16,13,2,4,1,,1,,,,,,,,,0,"Rodrigue, Karen M","Moon, Da Yeoun",,,,,kmr082000,karen rodrigue,Cognitive Neuroscience 
NSC,4360,501,,10,,,5,,,1,,,,,,,,,1,"Rennaker, Robert L",,,,,,rlr091000,robert rennaker,Introduction to Entrepreneurship in Neuroscience 
NSC,4363,001,58,22,1,3,11,,1,,1,,,,,1,,,1,"Thompson, Lucien","West, Reyanne M",,,,,tres,lucien thompson,Neuropharmacology 
NSC,4363,HN1,6,11,1,1,,,,,,,,,,,,,1,"LaDow, Eva S",,,,,,esl130130,eva ladow,Neuropharmacology 
NSC,4364,001,8,10,1,,7,,,1,,,,,,9,,,0,"Miller, Van S",,,,,,vxm077000,van miller,Journey into Medicine 
NSC,4366,001,28,27,8,6,10,16,4,8,7,,7,,6,17,9,,10,"Taylor, Anna M","Hu, Ya-Yu","Adcock, Katherine S",,,,amt180004,anna taylor,Neuroanatomy 
NSC,4367,001,3,2,3,1,1,1,,3,,,2,,2,2,1,,5,"Taylor, Anna M",,,,,,amt180004,anna taylor,Developmental Neurobiology 
NSC,4371,001,5,9,4,2,1,1,,1,1,,,,1,,1,,5,"Kilgard, Michael",,,,,,kilgard,michael kilgard,Neural Plasticity 
NSC,4373,0W1,,172,15,5,3,1,1,,,,1,,,,,,1,"Moller, Aage R",,,,,,amoller,aage moller,Sensory Neuroscience 
NSC,4382,0W1,,159,5,7,5,1,5,,,1,6,,4,2,1,,3,"Moller, Aage R",,,,,,amoller,aage moller,Neurobiology of Emotion 
NSC,4V90,001,1,3,4,1,1,1,3,,1,,1,,1,4,2,,1,"Miller, Van S",,,,,,vxm077000,van miller,Special Topics in Neuroscience 
NSC,4V90,002,,37,,,6,,,5,,,,,,1,,,1,"Thorn, Catherine A","Tseng, Ching-Tzu",,,,,cat170002,catherine thorn,Special Topics in Neuroscience 
NSC,4V90,003,2,4,2,1,1,1,1,2,,,1,2,,,1,,0,"Solodkin, Ana J",,,,,,ajs190004,ana solodkin,Special Topics in Neuroscience 
NSC,4V90,004,2,28,1,,,,,,,,,,,,,,0,"Shareef, Safiullah M",,,,,,sms170009,safiullah shareef,Special Topics in Neuroscience 
OB,6248,CW1,,18,,,1,,,,,,,,,,,,2,"Hicks, Robert",,,,,,,robert hicks,
OB,6249,CW1,,31,,,3,,,,,,,,1,,,,3,"Norton, Larry",,,,,,,larry norton,
OB,6301,001,,43,,,8,,,1,,,,,3,,,7,1,"Hasenhuttl, Maria","Ladd, Teddy L",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,0W1,,46,,,6,,,1,,,,,,,,2,1,"Hasenhuttl, Maria","Ladd, Teddy L",,,,,h1562,maria hasenhuttl,Organizational Behavior 
OB,6301,501,,10,28,13,1,,1,,,,,,,,,11,0,"Hicks, Jeffrey N","Shen, Jia",,,,,jnh061000,jeffrey hicks,Organizational Behavior 
OB,6332,001,,12,1,1,,,,,,,,,,,,,1,"Ziegler, Laurie","Bhatia, Rishabh",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,0W1,,22,,1,2,,,,,,,,,,,,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6332,501,,23,2,2,1,,,,,,,,,,,,0,"Ziegler, Laurie","Bhatia, Rishabh",,,,,ziegler,laurie ziegler,Negotiation and Dispute Resolution 
OB,6338,CH1,,4,,5,,,,2,,,,,,,,,0,"Rentschler, Margaret F","Rofsky, Neil M",,,,,,margaret rentschler,
OB,6339,XS1,,14,16,1,,1,,,,,,,,,,1,0,"Bolton, Gary",,,,,,gxb122130,gary bolton,
OB,6342,CW2,,23,7,3,2,,,,,,,,,,,,1,"Norton, Larry",,,,,,,larry norton,
OB,6346,CW4,,31,5,4,4,1,2,,,,,,2,,,,0,"Latham, Van M",,,,,,,van latham,
OB,6350,CW1,,15,3,,1,,,,,,,,,,,,2,"Hicks, Robert",,,,,,,robert hicks,
