Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ATCM,1100,5L1,19,4,1,4,,,2,3,,2,1,,3,,,,,1,"Henderson, Kelley A",,,,,,kah111020,kelley henderson,First Year Seminar 
ATCM,2300,001,77,75,50,30,33,8,3,8,4,,1,2,5,,,,,4,"Balsamo, Anne","Khatri, Hamida","Whitlock, Kathryn","Hernandez, Luke A","Cole, Abby","Acton, Logan H",axb161831,anne balsamo,Introduction to TechnoCulture 
ATCM,2301,001,8,10,2,,1,3,,1,,,,,2,,,,,1,"Simsek, Cansu Nur",,,,,,cxs180044,,Digital Art and Design Foundations 
ATCM,2301,002,,17,,,10,,,,,,1,,1,,,,,1,"Fladager, Evan J",,,,,,ejf140030,evan fladager,Digital Art and Design Foundations 
ATCM,2301,003,,1,2,2,8,5,2,2,4,,,,1,,,,,3,"Jones, Jazmine Q",,,,,,jqj130030,jazmine jones,Digital Art and Design Foundations 
ATCM,2301,004,2,9,5,3,3,3,,1,1,,,,2,,,,,1,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Digital Art and Design Foundations 
ATCM,2301,005,25,,1,1,,,,,,,,,3,,,,,0,"Banditrat, Emily",,,,,,exb200008,,Digital Art and Design Foundations 
ATCM,2301,0L1,1,2,6,3,4,,4,2,3,,1,1,1,,,,,2,"Jones, Jazmine Q",,,,,,jqj130030,jazmine jones,Digital Art and Design Foundations 
ATCM,2301,0L2,3,5,6,4,2,1,2,1,,,,,1,,,,,0,"Trosper, Elizabeth M","Gupta, Suvash",,,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,0L3,8,1,4,5,,3,,,3,,,1,3,,,,,2,"Doust-Haghighi, Elham",,,,,,exd190010,elham doust haghighi,Digital Art and Design Foundations 
ATCM,2301,501,,2,2,2,3,4,1,4,2,,,,5,,,,,3,"Marder, Amanda K",,,,,,akm150430,amanda marder,Digital Art and Design Foundations 
ATCM,2301,502,4,4,6,3,,4,2,,,,1,2,,,,,,1,"Jaeggli, Erika",,,,,,exj220008,erika jaeggli,Digital Art and Design Foundations 
ATCM,2302,001,9,9,1,2,1,2,,1,,,,2,2,,,,,1,"Ashkaboosi, Maryam",,,,,,mxa190061,maryam ashkaboosi,Design I 
ATCM,2302,002,10,8,3,2,2,1,,,,1,1,,2,,,,,0,"Beverly, Diamond E",,,,,,deb180004,diamond beverly,Design I 
ATCM,2302,003,2,11,,,4,1,1,4,1,,1,1,4,,,,,0,"Paiva Homsi, Murilo",,,,,,mxp166130,,Design I 
ATCM,2302,004,10,8,2,,2,1,2,2,,,1,1,2,,,,,0,"McClanahan, Sara N",,,,,,sxm180148,,Design I 
ATCM,2302,005,3,16,1,2,4,,1,,,1,,,2,,,,,0,"Minnish, Roxanne W","Ashouri, Shaghayegh","De Leon, Jennifer M",,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,006,7,10,6,1,1,2,,2,,,,,1,,,,,0,"Minnish, Roxanne W","De Leon, Jennifer M","Ashouri, Shaghayegh",,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,007,5,6,5,2,4,2,,,,2,2,,1,,,,,0,"Beverly, Diamond E",,,,,,deb180004,diamond beverly,Design I 
ATCM,2302,0H1,7,4,4,,3,2,6,1,1,,,1,,,,,,0,"Nguyen, Tuoc K",,,,,,tkn180000,tuoc nguyen,Design I 
ATCM,2302,501,9,6,9,1,,,,1,,1,,,2,,,,,1,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2302,502,6,2,5,3,2,1,,2,2,,,1,6,,,,,0,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2303,001,64,71,33,14,2,3,3,1,,1,,,4,,,,,1,"Ayres, Cameron M","Denner, Grace A","Fernandez, Daniel S","Piantino, Raquel C",,,cma092020,cameron ayres,Project Management for Arts  Technology  and Emerging Communication I 
ATCM,2310,001,86,35,36,20,15,16,5,7,3,8,,1,26,,,,1,10,"Salter, Monika M","Lewis, Timothy M","McCord, Peter A","Fechter, Todd A","Johnson, Casey A","Denner, Grace A",mxs176131,monika salter,Animation and Game Fundamentals 
ATCM,2315,001,4,19,32,13,7,4,9,2,2,2,,1,3,,,,1,1,"Veras de Souza, Christine","Wu, Benjamin","Chaudhary, Anisha",,,,cxv180000,christine veras de souza,Animation Origins and Techniques 
ATCM,2320,001,,4,8,6,2,3,1,,,,,1,4,,,,,0,"Imaoka, Laura","Vo, Angelene H",,,,,lxi170030,laura imaoka,Critical Media Research Foundations 
ATCM,2321,001,,26,1,,,,,,1,,1,,1,,,,,0,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Reading Media Critically 
ATCM,2321,002,,5,9,6,2,1,3,1,,,,,2,,,,,0,"Valkanova, Dora","Rahman, Mohammad K",,,,,dxv220021,,Reading Media Critically 
ATCM,2322,001,1,8,11,9,10,14,2,7,3,1,1,1,6,,,,,2,"Valkanova, Dora","Rahman, Maruf","Haborak, Fiona K",,,,dxv220021,,Media Histories 
ATCM,2330,0W2,,6,4,5,4,2,1,,2,,3,1,4,,,,,2,"Nielsen, Christina R","Clement, Shonte M","Martinez Ochoa, Angelica Miriam M","O'Neill, Cynthia M",,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2330,0W3,3,2,8,3,4,3,3,1,2,,2,,2,,,,,0,"Nielsen, Christina R","Clement, Shonte M","O'Neill, Cynthia M","Martinez Ochoa, Angelica Miriam M",,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2335,503,2,2,2,2,,2,1,,,,,,2,,,,1,1,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2340,001,,39,,,39,,,16,,,6,,,,,,,0,"Lester, Paul","Trotter, Caroline G","Haws, Tyler",,,,pxl152030,paul lester,Visual Communication 
ATCM,2345,001,4,4,4,3,1,4,1,1,1,,,,4,,,,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,002,2,1,10,5,2,5,1,,1,,,,2,,,,,1,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,003,3,3,3,4,4,3,,,3,,,,6,,,,,1,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,004,5,5,5,3,2,2,,3,1,,,,2,,,,,2,"Marks, David E",,,,,,dem160430,david marks,Principles of Digital Audio 
ATCM,2350,001,1,21,,,6,,,1,,,,,1,,,,,0,"Paiva Homsi, Murilo",,,,,,mxp166130,,Time-Based Media 
ATCM,2350,002,23,,,1,,,,,,,,,3,,,,,2,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Time-Based Media 
ATCM,2350,003,21,2,2,,,,2,,,,,,2,,,,,0,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Time-Based Media 
ATCM,2355,001,4,4,2,1,2,1,1,1,1,,3,,3,,,,,7,"Marder, Amanda K",,,,,,akm150430,amanda marder,Survey of Digital Fabrication 
ATCM,2360,001,18,6,6,3,3,1,2,,1,1,,,4,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design Histories 
ATCM,3301,002,,3,10,2,2,1,,,,1,,,,,,,,0,"Shukla, Nishanshi A",,,,,,nas180012,nishanshi shukla,Writing for ATEC 
ATCM,3301,003,3,3,10,2,,,,,,,,1,,,,,,0,"Rashid, Mohammed Mizanur",,,,,,mxr170004,,Writing for ATEC 
ATCM,3301,004,8,5,3,1,1,,,,,,,,1,,,,,0,"Heaslip, Audra","Welwood, Samantha F",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,005,7,2,4,,2,,,2,,1,,,1,,,,,0,"Heaslip, Audra","Welwood, Samantha F",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,006,5,5,3,3,,1,,,1,,,,1,,,,,0,"Heaslip, Audra","Lee, Yueh-Jung",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,007,2,4,6,1,1,,1,2,,,1,,1,,,,,0,"Heaslip, Audra","Lee, Yueh-Jung",,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,008,,4,1,5,3,3,,1,,,,,2,,,,,0,"Imaoka, Laura","Chowdhury, Nusrat Zahan","Winter, Sabine",,,,lxi170030,laura imaoka,Writing for ATEC 
ATCM,3301,501,,2,5,4,5,1,,1,,,,,,,,,,0,"Andic, Atanur",,,,,,axa180034,,Writing for ATEC 
ATCM,3301,503,9,,1,,1,,1,1,2,,,,4,,,,,0,"Rheams, David C",,,,,,dcr093020,david rheams,Writing for ATEC 
ATCM,3305,001,,2,3,4,12,2,2,1,,,2,,1,,,,,1,"McComber, Sean",,,,,,sxm129130,sean mccomber,Computer Animation I 
ATCM,3305,002,,4,3,5,6,3,1,2,,,,,2,,,,,4,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation I 
ATCM,3306,001,2,4,4,5,2,3,1,,1,1,,1,3,,,,1,1,"Salter, Monika M",,,,,,mxs176131,monika salter,Modeling and Texturing I 
ATCM,3306,003,,1,2,5,1,2,4,,3,1,1,1,7,,,,,2,"Johnson, Casey A",,,,,,caj150430,casey johnson,Modeling and Texturing I 
ATCM,3307,001,2,,10,9,4,4,,,,1,,,,,,,,0,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3307,002,,3,5,5,8,2,3,,,,,1,,,,,,3,"McCord, Peter A",,,,,,pam062000,peter mccord,Lighting and Composition I 
ATCM,3308,001,,3,3,1,4,2,,4,1,1,,1,5,,,,2,2,"Johnson, Casey A",,,,,,caj150430,casey johnson,Rigging I 
ATCM,3308,501,,4,1,,3,1,2,1,1,2,,,10,,,,2,3,"Johnson, Casey A",,,,,,caj150430,casey johnson,Rigging I 
ATCM,3309,001,4,8,4,1,,,,,1,,,,3,,,,,3,"Fechter, Todd A",,,,,,taf051000,todd fechter,Visual Story I 
ATCM,3311,001,,1,1,3,2,,1,1,,2,2,1,3,,,,,2,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Animation 
ATCM,3311,002,2,1,3,1,2,1,,1,2,,2,,2,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Animation 
ATCM,3312,101,3,5,2,,2,3,1,,1,,,1,,,,,,1,"Salter, Monika M",,,,,,mxs176131,monika salter,Surfacing and Shading I 
ATCM,3325,001,,7,3,8,4,3,1,2,,,,,1,,,,1,0,"Valkanova, Dora",,,,,,dxv220021,,Global Media Cultures 
ATCM,3335,001,2,2,1,1,,,,1,,,1,,2,,,,,3,"Kane, Simon A",,,,,,sak043000,simon kane,Internet Studio II 
ATCM,3336,001,2,11,1,,2,10,1,1,,,,,,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,002,2,16,5,3,3,,,,1,,,,,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,003,4,9,4,2,3,4,,1,1,,,,1,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3336,501,,5,9,5,7,,,1,,,,,2,,,,,0,"McKinney, Mark",,,,,,mxm190029,mark mckinney,Design Research Methods 
ATCM,3337,001,8,17,1,,2,,,,,,,,1,,,,,1,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,002,9,4,4,3,2,,3,1,,,,,2,,,,,1,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,003,8,10,3,1,1,2,,,2,,1,,1,,,,,1,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3337,501,1,2,3,1,3,1,,,,,,,3,,,,,0,"Wood, Harold G",,,,,,hgw021000,harold wood,Interaction Design I 
ATCM,3338,001,14,2,5,2,,,,,,,,,3,,,,,4,"Fechter, Todd A",,,,,,taf051000,todd fechter,Motion Graphics I 
ATCM,3338,501,2,7,10,2,2,,1,,,,,1,3,,,,,2,"Price, Jeff",,,,,,jxp220037,jeff price,Motion Graphics I 
ATCM,3338,502,4,5,4,6,4,5,1,,,,,,,,,,,0,"Chandler, Adam W","Price, Jeff","Fechter, Todd A","Johnson, Casey A",,,awc051000,adam chandler,Motion Graphics I 
ATCM,3340,001,12,1,5,1,2,,,2,,,,,2,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,002,13,,1,,,,,1,,,,,1,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3340,003,14,2,4,3,3,,,,1,,,,2,,,,,0,"Cox, Norman L",,,,,,nlc200001,norm cox,Design II 
ATCM,3346,001,1,4,7,3,1,2,,,1,,,,1,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab I 
ATCM,3350,001,18,8,,,3,,,1,,,,,,,,,,0,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Digital Video Production I 
ATCM,3350,0W1,3,2,2,5,3,2,1,,3,,1,1,5,,,,,1,"Hewitt, Sharon","Nair, Vinayak",,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,0W2,4,6,4,3,,2,1,1,,1,,1,5,,,,,1,"Hewitt, Sharon","Nair, Vinayak",,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3350,501,4,2,2,,,,2,,,,,,2,,,,1,0,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production I 
ATCM,3355,001,5,4,1,2,3,,1,1,2,,,,1,,,,,2,"Scott, Andrew F","Asgharpour, Hadi",,,,,afs140330,andrew scott,Computer Modeling for Digital Fabrication 
ATCM,3365,001,2,6,7,4,3,2,2,1,1,1,,,,,,,,1,"Chandler, Adam W",,,,,,awc051000,adam chandler,Game Design I 
ATCM,3365,002,10,10,3,2,,4,,,,,,,,,,,,1,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design I 
ATCM,3366,001,6,7,4,2,5,4,1,1,,,,,,,,,,0,"Irby, Cameron L",,,,,,cli170000,,Game Studies I 
ATCM,3366,002,,29,,,1,,,,,,,,,,,,,0,"Evans, Monica J",,,,,,mevans,monica evans,Game Studies I 
ATCM,3367,001,1,2,9,6,1,4,,,,,,,5,,,,,2,"Chandler, Adam W",,,,,,awc051000,adam chandler,Level Design I 
ATCM,3367,501,20,1,2,1,,1,,1,1,,1,,,,,,,2,"Price, Jeff",,,,,,jxp220037,jeff price,Level Design I 
ATCM,3368,001,,7,3,,1,1,1,1,1,1,,,1,,,,,1,"Johnson, Casey A",,,,,,caj150430,casey johnson,Scripting for Games I 
ATCM,3368,002,1,2,6,2,2,2,,,1,1,1,,,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Scripting for Games I 
ATCM,3369,001,,28,,,1,,,,,,,,1,,,,1,0,"Evans, Monica J",,,,,,mevans,monica evans,Games and Narrative I 
ATCM,3370,001,8,4,5,2,4,1,,,,2,,,1,,,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments I 
ATCM,3370,002,4,7,9,3,1,,1,,,,,1,2,,,,,1,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Virtual Environments I 
ATCM,3372,001,1,7,,3,3,1,,2,,,1,,4,,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Sound Design for Games 
ATCM,3388,001,4,10,7,3,2,2,,1,,,,,1,,,,,0,"Fraley, James M","Del Gallo, Rinaldo",,,,,jmf210007,james fraley,Attitudes and Behaviors 
ATCM,3388,002,6,13,5,4,,2,,,,,,,,,,,,0,"Fraley, James M","Del Gallo, Rinaldo",,,,,jmf210007,james fraley,Attitudes and Behaviors 
ATCM,3388,003,4,12,6,3,1,1,2,,1,,,,,,,,,0,"Fraley, James M","Hitt, Katherine A",,,,,jmf210007,james fraley,Attitudes and Behaviors 
ATCM,3388,004,4,12,5,1,4,2,1,,,,1,,,,,,,0,"Fraley, James M","Hitt, Katherine A",,,,,jmf210007,james fraley,Attitudes and Behaviors 
ATCM,4305,001,,,4,5,4,2,2,2,,,1,,,,,,,0,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Computer Animation II 
ATCM,4308,001,,4,2,1,2,2,1,,,,,,1,,,,,0,"Farrar, Eric T",,,,,,etf091000,eric farrar,Rigging II 
ATCM,4309,001,,3,7,1,3,,,,,,,,,,,,,0,"McComber, Sean",,,,,,sxm129130,sean mccomber,Visual Story II 
ATCM,4310,501,3,6,13,,,6,,,,1,,,1,,,,,0,"Buxkamper, Adam M",,,,,,amb047000,,Motion Capture Animation 
ATCM,4313,001,,2,1,3,1,3,1,,,1,,,3,,,,,1,"Lim, Fengjie",,,,,,fxl200000,fengjie lim,Visual Effects 
ATCM,4317,001,,18,,,,,,,,,,,,,,,,0,"Salter, Monika M",,,,,,mxs176131,monika salter,Animation Lab II 
ATCM,4317,002,,17,,,,,,,,,,,,,,,,0,"McCord, Peter A",,,,,,pam062000,peter mccord,Animation Lab II 
ATCM,4319,003,2,9,5,1,1,1,,,,,,,,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Topics in Animation 
ATCM,4319,004,9,7,,,,,,,,,,,,,,,,0,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Topics in Animation 
ATCM,4326,001,,4,5,2,3,2,3,,,,,,1,,,,,0,"Cooley, Heidi",,,,,,hxc176430,heidi cooley,Mediated Textuality 
ATCM,4326,501,5,6,4,1,,2,1,,,,,,,,,,,1,"Rheams, David C",,,,,,dcr093020,david rheams,Mediated Textuality 
ATCM,4338,001,,16,4,4,2,,1,,1,1,,,,,,,,1,"Farrar, Eric T",,,,,,etf091000,eric farrar,Motion Graphics II 
ATCM,4340,001,8,7,4,4,5,2,,,,,,,,,,,,0,"MacDonald, Dale W",,,,,,dwm160130,,Strategic Design 
ATCM,4346,001,5,1,2,2,,1,,2,,1,,,1,,,,,0,"Marks, David E",,,,,,dem160430,david marks,Audio Productions Lab II 
ATCM,4350,0W1,8,4,3,4,,3,,1,2,,,,2,,,,,1,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4350,0W2,4,2,3,2,,1,2,,,,,1,2,,,,,1,"Hewitt, Sharon",,,,,,sxh090220,sharon hewitt,Digital Video Production II 
ATCM,4365,001,8,2,1,1,1,1,,2,,,,,1,,,,,2,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ATCM,4365,002,6,2,5,1,2,1,1,,,,,,1,,,,,0,"Christopher, Timothy V",,,,,,khimbar,timothy christopher,Game Design II 
ATCM,4367,001,2,1,5,7,2,3,3,1,,,,,3,,,,,1,"Chandler, Adam W",,,,,,awc051000,adam chandler,Level Design II 
ATCM,4368,001,4,6,7,3,4,4,,,,1,1,,,,,,,0,"Chandler, Adam W",,,,,,awc051000,adam chandler,Scripting for Games II 
ATCM,4373,001,,3,11,2,,1,,1,,,,,,,,,,1,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Animation for Games 
ATCM,4376,001,20,,,,,,,,,,,,,,,,,0,"Lewis, Timothy M",,,,,,tml062000,timothy lewis,Game Production Lab I 
ATCM,4377,001,18,,,,,,,,,,,,1,,,,,1,"Chandler, Adam W",,,,,,awc051000,adam chandler,Game Production Lab II 
ATCM,4379,001,8,5,3,1,,2,,,,,,,,,,,,0,"Price, Jeff",,,,,,jxp220037,jeff price,Topics in Games 
ATCM,4384,001,,8,,,15,,,14,,,4,,,,,,,0,"Lester, Paul","Zamaniderkani, Vajihe",,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4384,002,,11,,,14,,,12,,,3,,,,,,,0,"Lester, Paul","Zamaniderkani, Vajihe",,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4384,003,,9,,,23,,,9,,,3,,,,,,,1,"Lester, Paul","Zamaniderkani, Vajihe",,,,,pxl152030,paul lester,Ethics in New Media  Technology  and Communication 
ATCM,4397,001,5,15,,,,,,,,,,,1,,,,,0,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Senior Seminar 
ATCM,4397,002,6,7,2,1,,,,,2,,,,,,,,,0,"Minnish, Roxanne W",,,,,,rwm061000,roxanne minnish,Senior Seminar 
ATCM,4397,004,2,2,3,,3,1,2,1,2,,1,3,2,,,,,1,"Caldwell, Bryon A",,,,,,bac190003,bryon caldwell,Senior Seminar 
ATCM,6000,001,,,,,,,,,,,,,,21,,,,1,"Roemer, Nils H",,,,,,nhr061000,nils roemer,ATEC Colloquium 
ATCM,6001,001,,,,,,,,,,,,,,13,,,,0,"Scott, Andrew F",,,,,,afs140330,andrew scott,Graduate Critique Culture 
ATCM,6300,003,,8,7,3,1,1,,,,,,,1,,,,,1,"Cooley, Heidi",,,,,,hxc176430,heidi cooley,Approaches to Arts  Technology  and Emerging Communication 
ATCM,6305,001,,10,,,,,,,,,,,,,,,,1,"McComber, Sean",,,,,,sxm129130,sean mccomber,Animation Creative Practices 
ATCM,6336,001,,7,3,,,,,,,,,,,,,,,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Critical Game Studies 
ATCM,6375,001,,6,1,1,,,,,,,,,,,,,2,0,"Wu, Hong An",,,,,,hxw173930,hong wu,Critical Approaches to Emerging Media Studies 
AUD,6113,001,,,,,,,,,,,,,,21,,,1,0,"Cokely, Carol G",,,,,,cgc016200,,Grand Rounds 
AUD,6303,001,,7,1,1,3,2,1,,,,,,,,,,,0,"Lobarinas, Edward",,,,,,exl152130,,Hearing Science 
AUD,6305,0H1,,8,,2,1,4,,,,,,,,,,,,0,"Jahn, Kelly N",,,,,,kxj210014,,Anatomy and Physiology of Audition 
AUD,6310,001,,7,4,3,1,,,,,,,,,,,,,0,"Mosley, Cornetta","Escabi, Celia D",,,,,cxm220030,cornetta mosley,Advanced Clinical Audiology 
AUD,6V20,106,,9,,,1,,,,,,,,,,,,,0,"Fowler, Stephanie L",,,,,,slr150030,,Laboratory Procedures in Audiology and Hearing Science 
AUD,7253,001,,12,,1,,,,,,,,,,,,,,0,"Griffiths, Scott K","Trevino, Monica",,,,,skg180000,,Clinical Electrophysiology 
AUD,7324,001,,4,8,,,,,,,,,,,,,,,0,"Warner-Czyz, Andrea D",,,,,,adw052000,andrea warner czyz,Seminar in Cochlear Implants and Technology for Persons Who are Deaf or Hard of Hearing 
AUD,7327,001,,12,1,,,,,,,,,,,,,,,0,"Clark, Jackie L","Fowler, Stephanie L","Zang, Andie L",,,,jclark,jackie clark,Evaluation and Fitting of Amplification Systems 
AUD,7338,501,,6,,6,,,,,,,,,,,,,,0,"Cokely, Carol G","Jansen, Conner L",,,,,cgc016200,,Research in Audiology 
AUD,7352,001,,7,2,1,,,,,,,,,,,,,,0,"Gohmert, Andrea K",,,,,,akg170530,andrea gohmert,Advanced Diagnostics of Auditory and Balance Disorder 
AUD,7V82,001,,,,,,,,,,,,,,15,,,,0,"Mosley, Cornetta","Escabi, Celia D",,,,,cxm220030,cornetta mosley,
BA,1310,001,4,6,4,14,11,6,1,,,,,,,,,,,3,"Cheung, Paul H",,,,,,phc220001,paul cheung,Making Choices in Free Market Systems 
BA,1310,002,1,7,2,5,18,4,3,8,1,,,1,1,,,,,0,"Zhao, Xiaodan",,,,,,xxz210018,xiaodan zhao,Making Choices in Free Market Systems 
BA,1320,001,,6,5,4,9,5,4,3,5,,1,,2,,,,,3,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa","Manivannan, Adithya",,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,002,2,4,3,6,12,4,4,6,4,,1,,2,,,,,0,"Blueshtein, Moran","Oyima-Antseleve, Ndackyssa","Manivannan, Adithya",,,,mxb135230,moran blueshtein,Business in a Global World 
BA,1320,501,2,2,14,5,15,4,3,1,,,,,1,,,,,0,"Lewin, Peter","Kelly, Matthew L",,,,,plewin,peter lewin,Business in a Global World 
BA,3300,001,7,4,1,1,5,4,3,7,1,2,2,2,,,,,,0,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BA,3300,002,9,4,5,4,3,5,1,4,,,2,,2,,,,,1,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BA,3300,003,1,2,5,2,3,10,4,4,4,2,,,1,,,,,1,"Siegenthaler, Simon",,,,,,sxs177933,simon siegenthaler,Advanced Topics in Capitalism  Ideas and Challenges That Shape Our World 
BBSU,1100,001,12,4,3,,,1,,,,,1,1,,,,,,0,"Crabtree, Jacob D",,,,,,jdc210005,,First Year Seminar 
BBSU,1100,002,29,,1,,,,1,,1,,,,1,,,,,0,"Boynton, Catherine V",,,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,003,33,,2,1,3,,1,2,,1,,1,,,,,,1,"Jackson, Kevin",,,,,,kxj162930,kevin jackson,First Year Seminar 
BBSU,1100,004,26,3,3,,3,2,,2,1,2,,1,,,,,,0,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,005,22,5,5,2,,2,,,,,,,1,,,,,0,"Berglund, Rachel",,,,,,rxb141930,,First Year Seminar 
BBSU,1100,006,32,5,2,2,,1,1,,,,,,,,,,,1,"Grimmer, Leslie A",,,,,,lag190011,,First Year Seminar 
BBSU,1100,007,28,1,2,5,1,1,2,,1,,,,1,,,,,0,"Boynton, Catherine V","Foster, Corey",,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,008,29,,,2,,2,,1,,,,2,2,,,,,1,"Boynton, Catherine V",,,,,,cxb120030,catherine boynton,First Year Seminar 
BBSU,1100,009,18,5,5,2,2,2,1,,1,,1,,2,,,,,0,"Foster, Corey",,,,,,cxf180008,,First Year Seminar 
BBSU,1100,010,14,11,5,1,2,2,1,1,,,,2,1,,,,,0,"Foster, Corey",,,,,,cxf180008,,First Year Seminar 
BBSU,1100,0L1,18,1,5,1,1,3,1,,,,1,1,,,,,,0,"Jackson, Kevin",,,,,,kxj162930,kevin jackson,First Year Seminar 
BBSU,1100,0L2,19,9,3,,1,,,2,,,3,,3,,,,,0,"Crabtree, Jacob D",,,,,,jdc210005,,First Year Seminar 
BCOM,1300,001,,4,14,6,7,3,,,4,,,,1,,,,,0,"Ali, Shazia",,,,,,shazia,ali shazia,Introduction to Professionalism and Communication in Business 
BCOM,1300,002,,1,13,5,5,4,6,,3,1,2,1,1,,,,,0,"Harrison, Megan K",,,,,,mkh160330,megan harrison,Introduction to Professionalism and Communication in Business 
BCOM,1300,003,,3,11,6,4,6,4,3,1,1,,1,1,,,,,1,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Introduction to Professionalism and Communication in Business 
BCOM,1300,004,,3,14,8,3,4,3,1,2,1,,1,1,,,,,2,"Fry, Jennifer L",,,,,,jlf130030,jennifer fry,Introduction to Professionalism and Communication in Business 
BCOM,1300,005,,10,12,6,4,3,4,1,,,,,,,,,,0,"Walton, Michaella",,,,,,mrw170730,,Introduction to Professionalism and Communication in Business 
BCOM,1300,006,,12,4,3,6,6,1,3,1,1,,,2,,,,,0,"Walton, Michaella",,,,,,mrw170730,,Introduction to Professionalism and Communication in Business 
BCOM,1300,007,,6,16,8,6,3,,1,1,,,,,,,,1,0,"Harrison, Megan K",,,,,,mkh160330,megan harrison,Introduction to Professionalism and Communication in Business 
