Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ACCT,3331,001,7,6,5,6,5,2,3,6,,3,2,,,,,,,3,"Zhou, Yibin","Manoj Vasudha Shivaani, Fnu",,,,,yxz066000,yibin zhou,Intermediate Financial Accounting I 
ACCT,3331,002,5,1,3,5,3,3,5,8,,4,3,,2,,,,,1,"Zhou, Yibin","Manoj Vasudha Shivaani, Fnu",,,,,yxz066000,yibin zhou,Intermediate Financial Accounting I 
ACCT,3331,501,5,4,4,2,6,10,,5,,,1,,3,,,,1,4,"Solcher, Steven J","Figueroa, Diego A",,,,,sjs107020,steven solcher,Intermediate Financial Accounting I 
ACCT,3332,001,4,7,4,3,13,2,1,6,,2,7,4,5,,,,1,3,"Bortz, Tiffany A","Stone, Bailey K",,,,,tabortz,tiffany bortz,Intermediate Financial Accounting II 
ACCT,3332,501,,4,,1,4,,1,8,1,,5,,4,,,,,1,"Karnuta, Daniel","Tosto, Juliet J",,,,,dxk173030,daniel karnuta,Intermediate Financial Accounting II 
ACCT,3341,001,5,5,7,4,5,3,6,11,,1,1,,,,,,,0,"Sadka, Gil","Holstead, Cameron",,,,,gxs143630,gil sadka,Cost Management Systems 
ACCT,3341,002,7,6,11,7,4,5,1,6,1,,,,,,,,,0,"Sadka, Gil","Holstead, Cameron",,,,,gxs143630,gil sadka,Cost Management Systems 
ACCT,3341,501,4,4,6,5,4,6,4,11,1,1,,,1,,,,,0,"Sadka, Gil","Holstead, Cameron",,,,,gxs143630,gil sadka,Cost Management Systems 
ACCT,3350,001,3,3,3,2,4,5,1,3,1,,1,2,6,,,,,2,"Gamino, John P",,,,,,jpg140630,john gamino,Fundamentals of Taxation 
ACCT,3350,501,3,1,3,2,2,4,2,2,1,1,2,,3,,,,,0,"Gamino, John P",,,,,,jpg140630,john gamino,Fundamentals of Taxation 
ACCT,3350,PPA,9,7,5,8,5,7,6,5,2,2,2,2,2,,,,,0,"Gamino, John P",,,,,,jpg140630,john gamino,
ACCT,4301,001,2,2,1,3,3,4,1,3,2,,1,,,,1,,,0,"Hagen, John C","Raghunathan, Prakash",,,,,jch013200,john hagen,Database Systems 
ACCT,4334,001,,7,,,11,1,,6,,,,,2,,,,,1,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt,Auditing 
ACCT,4334,501,,8,,,9,,,9,,1,,,1,,,,,1,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt,Auditing 
ACCT,4337,501,1,1,2,4,5,1,4,3,,,,1,3,,,,,7,"Ballew, Gregory E","Stone, Bailey K",,,,,geb011100,gregory ballew,Business Valuation 
ACCT,4340,001,12,8,5,2,3,2,1,,2,1,,1,4,,,,,1,"Johnson, Jennifer","Deininger, Sarah A",,,,,jxj091000,jennifer johnson,Survey of Accounting Software 
ACCT,4342,001,6,6,5,7,6,4,4,,4,1,,,2,,,,,0,"Johnson, Jennifer","Deininger, Sarah A",,,,,jxj091000,jennifer johnson,Analysis and Design of Accounting Systems 
ACCT,4342,501,1,4,2,5,5,7,1,1,,2,,,,,,,1,2,"Johnson, Jennifer","Deininger, Sarah A",,,,,jxj091000,jennifer johnson,Analysis and Design of Accounting Systems 
ACCT,4342,PP1,1,4,6,4,2,4,2,,,,,,,,,,,0,"Johnson, Jennifer","Deininger, Sarah A",,,,,jxj091000,jennifer johnson,
ACCT,4342,PP2,1,16,16,10,3,2,2,,,,,,,,,,,0,"Johnson, Jennifer","Deininger, Sarah A",,,,,jxj091000,jennifer johnson,
ACCT,6193,SS1,,26,,1,37,,,10,,,,,3,,,,,0,"Betanzos, Christina L","Solcher, Steven J",,,,,clb120030,christina betanzos,
ACCT,6202,501,,8,3,8,11,,2,1,,,,,1,,,,1,2,"Natarajan, Ramachandran","Ai, Lanru",,,,,nataraj,ramachandra natarajan,Accounting for Managerial Decision Making and Control 
ACCT,6202,CW1,,15,,,,,,,,,,,1,,,,,0,"Barden, John P",,,,,,jpb063000,john barden,
ACCT,6202,GW1,,17,1,1,1,1,,1,,,,,,,,,1,0,"Sadka, Gil","Holstead, Cameron",,,,,gxs143630,gil sadka,
ACCT,6202,MBC,,16,8,17,12,,,,,,,,,,,,,0,"Natarajan, Ramachandran","Ai, Lanru",,,,,nataraj,ramachandran natarajan,
ACCT,6202,MBP,,9,3,10,4,,,,,,,,,,,,,1,"Natarajan, Ramachandran","Ai, Lanru",,,,,nataraj,ramachandran natarajan,
ACCT,6202,PS1,,3,,3,1,2,,,,,,,,,,,,1,"Zolton, Kathy",,,,,,kxz121730,kathy zolton,
ACCT,6202,XS1,,15,2,1,1,,,,,,,,,,,,,0,"Sadka, Gil","Holstead, Cameron",,,,,gxs143630,gil sadka,
ACCT,6291,SS1,,31,,,34,,,12,,,,,,,,,,2,"Zolton, Kathy",,,,,,kxz121730,kathy zolton,
ACCT,6292,SS1,,42,,,33,,,5,,,,,1,,,,,0,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt,
ACCT,6301,0W1,,14,12,11,7,10,5,2,,,,,4,,,,,1,"Ali, Ashiq","Liu, Ruichao",,,,,axa042200,ashiq ali,Financial Accounting 
ACCT,6301,501,,34,19,4,8,3,2,2,,,,,1,,,,,0,"Barden, John P","Medina, Monica E",,,,,jpb063000,john barden,Financial Accounting 
ACCT,6301,CW1,,10,1,,1,,,,,,,,,,,,,0,"Barden, John P",,,,,,jpb063000,john barden,
ACCT,6305,001,,28,,13,4,,,14,,,,,,,,,,0,"Loumioti, Maria","He, Jiapeng",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6305,002,,30,,14,5,,,4,,,,,,,,,,0,"Loumioti, Maria","He, Jiapeng",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6305,501,,36,,19,8,,,4,,,,,,,,,,2,"Loumioti, Maria","He, Jiapeng",,,,,mxl175830,maria loumioti,Accounting for Managers 
ACCT,6313,0W1,,10,3,,1,2,,,,,,,,,,,,1,"Cavusoglu, Huseyin","Zhu, Yan",,,,,huseyin,huseyin cavusoglu,Cybersecurity Fundamentals 
ACCT,6320,0W1,,4,2,2,4,1,,,,,,,1,,,,,0,"Cavusoglu, Huseyin","Zhu, Yan",,,,,huseyin,huseyin cavusoglu,Database Foundations 
ACCT,6330,501,,7,,,7,,,9,,,,,2,,,,1,3,"Cready, William M","Ai, Lanru",,,,,wmc041000,william cready,Intermediate Financial Accounting I 
ACCT,6331,501,,2,6,5,4,,1,,,,,,,,,,,1,"Janakiraman, Surya","Parupati, Sunil K",,,,,suryaj,surya janakiraman,Cost Accounting  Foundations and Evolutions 
ACCT,6332,501,,13,,,9,,,4,,,,,6,,,,,3,"Zolton, Kathy","Deininger, Sarah A",,,,,kxz121730,kathy zolton,Intermediate Financial Accounting II 
ACCT,6332,S01,,11,4,5,3,3,3,1,,,,,,,,,,0,"Zhang, Jieying","Zhang, Yang",,,,,jxz146230,jieying zhang,
ACCT,6333,501,,12,,,14,,,6,,,,,,,,,1,4,"Zolton, Kathy","Figueroa, Diego A",,,,,kxz121730,kathy zolton,Advanced Financial Reporting 
ACCT,6334,S01,,20,,,7,,3,,,,,,,,,,,0,"Linsteadt, Chris C",,,,,,ccl019000,chris linsteadt,
ACCT,6335,0W1,,21,9,7,19,3,3,1,,,,,,,,,,1,"Bortz, Tiffany A","Tosto, Juliet J",,,,,tabortz,tiffany bortz,Ethics for Professional Accountants 
ACCT,6335,PP1,,11,4,4,3,,,,,,,,,,,,,0,"Bortz, Tiffany A","Tosto, Juliet J",,,,,tabortz,tiffany bortz,
ACCT,6335,PP2,,19,11,7,10,,,,,,,,,,,,,0,"Bortz, Tiffany A","Tosto, Juliet J",,,,,tabortz,tiffany bortz,
ACCT,6336,501,,9,10,3,6,4,,,,,,,,,,,,1,"Mauriello, Joseph A","Deokar, Shraddha V",,,,,jam151430,joseph mauriello,Information Technology Audit and Risk Management 
ACCT,6338,5D1,,28,,2,9,1,,1,,,,,1,,,,1,2,"Goodrich, Mary Beth W",,,,,,goodrich,mary beth goodrich,Accounting Systems Integration and Configuration 
ACCT,6344,0W1,,29,18,14,2,,,,,,,,,,,,,1,"Gurun, Umit","Manoj Vasudha Shivaani, Fnu",,,,,ugg041000,umit gurun,Financial Statement Analysis 
ACCT,6345,PP2,,17,12,11,6,1,1,,,,,,,,,,,0,"Janakiraman, Surya","Parupati, Sunil K",,,,,suryaj,surya janakiraman,
ACCT,6353,501,,22,8,,3,1,1,,,,,,1,,,,,1,"Gamino, John P",,,,,,jpg140630,john gamino,Fundamentals of Taxation II 
ACCT,6353,S01,,5,8,1,,,,,,,,,,,,,,0,"Solcher, Steven J",,,,,,sjs107020,steven solcher,
ACCT,6356,PP1,,16,4,1,,,,,,,,,,,,,,0,"Gamino, John P",,,,,,jpg140630,john gamino,
ACCT,6377,501,,13,7,11,4,2,1,,,,,,1,,,,,0,"Ballew, Gregory E",,,,,,geb011100,gregory ballew,Corporate Governance 
ACCT,6380,501,,2,10,7,5,,,1,,,,,,,,,,0,"Mauriello, Joseph A","Adams, Veronica L",,,,,jam151430,joseph mauriello,Internal Audit 
ACCT,6384,501,,30,3,1,2,2,,,,,,,1,,,,,4,"Kromer, Jeffrey","Medina, Monica E",,,,,jrk013000,jeffrey kromer,Analytical Reviews Using Audit Software 
ACCT,6384,S01,,10,4,,,,,,,,,,,,,,,0,"Kromer, Jeffrey",,,,,,jrk013000,jeffrey kromer,
ACCT,6392,501,,14,3,6,5,,,,,,,,,,,,,0,"Mauriello, Joseph A","Deokar, Shraddha V","Adams, Veronica L",,,,jam151430,joseph mauriello,Advanced Auditing 
ACN,5314,501,,15,15,6,,,,,,,,,,,,,,2,"Golden, Richard","Sudheesh, Athul",,,,,golden,richard golden,Computational Modeling Methods in Behavioral and Brain Sciences 
ACN,6313,003,,5,1,1,5,,,,,,,,,,,,,1,"Juhn, Nancy H","Batchalli Maruthy, Gayathri","Zhang, Ziwei",,,,njuhn,nancy juhn,Research Methods in Behavioral and Brain Sciences - Part II 
ACN,6313,501,,4,4,4,,1,,,,,,,,,,,,2,"Abdi, Herve","Moraglia, Luke E",,,,,herve,herve abdi,Research Methods in Behavioral and Brain Sciences - Part II 
ACN,6331,001,,7,2,,,,,,,,,,,,,,,1,"Mills, Candice M",,,,,,cxm056000,candice mills,Cognitive Development 
ACN,6332,0H1,,26,6,2,,,,,,,,,,,,,,0,"Raman, Rachna",,,,,,rxr076000,rachna raman,Perception 
ACN,6333,001,,13,4,3,6,2,,,,,,,,,,,,2,"Basak, Chandramallika",,,,,,cxb116130,chandramallika basak,Memory 
ACN,6338,001,,10,,,12,,,6,,,,,,,,,,5,"Kennedy, Kristen M","Moon, Da Yeoun",,,,,kmk082000,kristen kennedy,Functional Neuroanatomy 
ACN,6342,0W1,,22,5,1,1,,1,1,,,,,2,,,,1,0,"Orrick, Erika D",,,,,,edo042000,erika orrick,Applied Human-Computer Interaction 
ACN,6346,001,,14,,,4,,,,,,,,1,,,,,2,"Sultana, Rukhsana",,,,,,rxs170431,rukhsana sultana,Systems Neuroscience 
ACN,6372,001,,17,2,3,,,,,,,,,,,,,,2,"Kolber, Benedict J",,,,,,bjk200001,benedict kolber,The Neuroscience of Pain 
ACN,6374,0H1,,22,,,,,,,,,,,,,,,,0,"Jahangiri, Faisal R",,,,,,frj190000,faisal jahangiri,Intraoperative Neurophysiological Monitoring 
ACN,6V81,501,,9,,,1,,,,,,,,,,,,,0,"Overzet, Kathryn M",,,,,,kmo053000,,Special Topics in Applied Cognition and Neuroscience 
ACN,7343,001,,24,,,2,,,,,,,,,,,,,0,"Dussor, Gregory O",,,,,,gxd141130,gregory dussor,Neuropharmacology 
ACN,7372,001,,10,3,1,,,,,,,,,,,,,,0,"Burton, Michael D",,,,,,mdb150330,michael burton,Seminar in Neuroscience 
ACTS,4301,001,7,1,1,1,3,2,2,1,2,,2,2,5,,,,,1,"Makhijani, Neha","Guo, Qi",,,,,nxm165130,neha makhijani,Long Term Actuarial Mathematics I 
ACTS,4302,001,,4,3,1,5,4,2,3,1,3,1,,3,,,,,2,"Humphreys, Natalia A","Bal, Sabindra Singh",,,,,nah103020,natalia humphreys,Investment and Financial Markets I 
ACTS,4305,001,2,,2,5,5,6,1,2,1,,,,1,,,,,0,"Humphreys, Natalia A","Bal, Sabindra Singh",,,,,nah103020,natalia humphreys,Short Term Actuarial Mathematics II 
ACTS,6308,001,,6,,,1,1,,,,,,,1,,,,,1,"Makhijani, Neha","Yang, Haopeng",,,,,nxm165130,neha makhijani,Actuarial Financial Mathematics 
AHST,1303,001,30,15,19,18,8,3,6,4,2,2,,1,4,,,,,1,"Alibhai, Ali Asgar H","Barnes, Claudia",,,,,aha180002,ali alibhai,Survey of Western Art History  Ancient to Medieval 
AHST,1303,002,32,29,18,9,5,3,1,3,1,3,3,2,3,,,,,1,"Alibhai, Ali Asgar H","Miron, Emmalyn W",,,,,aha180002,ali alibhai,Survey of Western Art History  Ancient to Medieval 
AHST,2331,001,,11,9,10,19,16,6,13,6,4,6,1,34,,,,,1,"Terranova, Charissa",,"Sahin, Merve","Enyaosah, Damian P",,,cxt074100,charissa terranova,Understanding Art 
AHST,2331,HN1,4,15,,2,,,,,,,,,3,,,,,0,"Chao, Jacqueline J",,,,,,jjc161030,,Understanding Art 
AHST,3320,001,3,6,2,3,1,2,2,1,3,,2,1,2,,,,,0,"Rodriguez, James","De Jesus, Marquita S",,,,,jxr024000,,Art in Historical Context 
AHST,3322,001,,11,3,2,1,1,,,,,,,4,,,,,0,"Terranova, Charissa",,,,,,cxt074100,charissa terranova,Modern Architecture 
AMS,2300,001,,8,11,10,7,3,3,2,2,1,1,1,5,,,,,3,"Pogue, Neall W",,,,,,nxp174730,neall pogue,American Popular Culture 
AMS,2300,002,,4,13,11,9,1,2,3,1,2,1,1,6,,,,,3,"Pogue, Neall W",,,,,,nxp174730,neall pogue,American Popular Culture 
AMS,2300,HN1,,3,2,5,,1,,,,,,,,,,,,0,"Smith, Erin",,,,,,erins,erin smith,American Popular Culture 
AMS,2341,001,,3,2,2,3,3,,2,,,,,1,,,,,0,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,American Studies for the Twenty-First Century 
AMS,2341,002,,5,7,2,7,,,2,1,,,,1,,,,,3,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,American Studies for the Twenty-First Century 
AMS,3302,001,,6,4,9,1,,,1,,,,,3,,,,,0,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,American Cultures 
AMS,3316,0W1,15,10,4,2,1,6,,,,,,,,,,,,1,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead,Interpersonal Communication 
AMS,3322,001,,3,4,,2,,,2,,,,,,,,,,1,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,American Ethnic Experience  Immigrants After 1945 
AMS,3350,0W1,19,11,3,1,,1,,,,,,,1,,,,,2,"Winstead, Elizabeth L",,,,,,lwm061000,elizabeth winstead,Crisis Communication 
AMS,4300,5H1,2,4,,1,4,2,,2,,,,,1,,,,,0,"Ross, Alyssa N",,,,,,anr161130,alyssa ross,Oral and Written Communication for the Classroom 
AMS,4305,5H1,,3,1,3,3,2,,,,,,,2,,,,,0,"Cotton, Scott C",,,,,,sxc024200,scott cotton,World History for Teachers 
AMS,4379,001,,3,,,3,1,,2,,,,,1,,,,,1,"Naqvi, Syed K",,,,,,skn180000,syed naqvi,Special Topics in American Studies 
ARAB,1311,002,5,1,6,,,,,,,,,,1,,,,,1,"Arrabai, Mustafa M",,,,,,mma200002,mustafa arrabai,Beginning Arabic I 
ARHM,3342,001,,3,1,7,6,1,,,,,,,4,,,,,2,"Wickberg, Daniel",,,,,,wickberg,daniel wickberg,Advanced Interdisciplinary Studies in the Arts and Humanities 
ARHM,3342,002,,10,3,,1,,,1,,,1,,2,,,,,0,"Evans, Kathryn C",,,,,,kcevans,kathryn evans,Advanced Interdisciplinary Studies in the Arts and Humanities 
ARHM,6310,001,,20,2,,2,,,,,,,,,,,,,0,"Fischer, Anne G","Barnes, Ashley",,,,,agf190000,anne fischer,Team-Taught Interdisciplinary Seminar 
ARTS,1301,001,55,34,4,4,4,3,,2,,1,1,,5,,,,,0,"Wilder, James E","Ivey, Tinamarie",,,,,jew042000,james wilder,Exploration of the Arts 
ARTS,1316,001,5,2,3,5,,1,2,,,,,,,,,,,0,"Min, Inki A",,,,,,iam140230,inki min,Drawing Foundations 
ARTS,1316,002,10,5,2,,,1,,,,,,,,,,,,1,"Booker, Rebecca M","Miranda, Jeffrey",,,,,jxm069000,jeffrey miranda,Drawing Foundations 
ARTS,1316,003,2,10,4,1,,1,,,,,,,1,,,,,0,"Travis, Audrey",,,,,,axt190092,,Drawing Foundations 
ARTS,1316,501,4,6,5,2,,,1,,,,,,1,,,,,0,"Fridge, Brian D",,,,,,bdf081000,brian fridge,Drawing Foundations 
ARTS,2316,001,,4,8,1,1,1,1,,,,,,1,,,,,0,"Ligon, Peter A",,,,,,pal140130,peter ligon,Painting Foundations 
ARTS,2316,501,8,1,3,,,,,,,,,,2,,,,,1,"Egan, Trey T",,,,,,tte150130,trey egan,Painting Foundations 
ARTS,2348,001,4,10,2,1,,,,,,,,,,,,,,0,"Williams, Thomas E",,,,,,tew210002,,Digital Art 
ARTS,2350,001,1,7,3,,2,1,,2,,,,1,,,,,,2,"Copeland, Colette",,,,,,cxc132230,colette copeland,Photography  Design 
ARTS,2350,501,4,3,2,2,1,,1,1,,,,,3,,,,,1,"Lyon, Tara L",,,,,,tll190000,,Photography  Design 
ARTS,2380,001,6,5,2,2,,,1,,,,,,1,,,,,1,"Egan, Trey T",,,,,,tte150130,trey egan,Visual Design Foundations 
ARTS,2380,501,6,2,2,1,,2,,1,,,,2,1,,,,,2,"Reyes, Marcela",,,,,,mxr116430,marcela reyes,Visual Design Foundations 
ARTS,2381,001,3,7,2,2,,,,,,,,,,,,,,1,"Hanson, Lily",,,,,,lxh210007,,Introduction to Sculpture 
ARTS,3315,001,11,,,,,,,,,,,,,,,,,0,"Curry, Val",,,,,,vxc110930,val curry,The Art of Tinkering  Creating at the intersection of Art  Science and Technology 
ARTS,3340,001,2,5,,2,1,,,1,,,,,,,,,,0,"Durant, Stephanie D",,,,,,ddm043000,,Topics in Studio Art 
ARTS,3340,002,6,,,2,,1,,,,,,,,,,,,2,"Copeland, Colette",,,,,,cxc132230,colette copeland,Topics in Studio Art 
ARTS,3341,001,,18,,,1,,,,,,,,,,,,,0,"Shi, Carle",,,,,,cxs174230,carle shi,Chinese Calligraphy 
ARTS,3363,001,4,11,1,,1,,,,,,,,,,,,,2,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Typography  Technology  Image 
ARTS,3364,501,3,9,,,,,,,,,,,,,,,,0,"Williams, Thomas E",,,,,,tew210002,,Silkscreen Printmaking 
ARTS,3367,001,10,8,,,,,,,,,,,,,,,,0,"Fridge, Brian D",,,,,,bdf081000,brian fridge,Figure Drawing 
ARTS,3367,002,,12,,6,,,,,,,,,,,,,,0,"Shi, Carle",,,,,,cxs174230,carle shi,Figure Drawing 
ARTS,3368,001,8,6,2,,,3,,,,,,,,,,,,0,"Reyes, Marcela",,,,,,mxr116430,marcela reyes,Mixed Media 
ARTS,3369,001,3,7,,,,,,,,,1,,,,,,,0,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Intermediate Painting 
ARTS,3371,001,2,2,3,1,1,1,2,,2,,,,,,,,,2,"Miller, Cynthia M",,,,,,cmm016900,cynthia miller,Photography  Black White 
ARTS,3371,002,2,4,2,1,4,,,,,,1,,2,,,,,0,"Durant, Stephanie D",,,,,,ddm043000,,Photography  Black White 
ARTS,3372,001,6,5,2,,,,2,,,,,,3,,,,,1,"Loving, Emily",,,,,,exl097120,emily loving,Photography  Color Concepts 
ARTS,3372,002,,3,4,3,7,,1,,,,,,,,,,,1,"Palmer, Marcy A",,,,,,mxp070100,marcy palmer,Photography  Color Concepts 
ARTS,3373,001,4,6,,2,,,,,,,1,,,,,,,2,"Tady, Lorraine T",,,,,,ltt042000,lorraine tady,Printmaking 
ARTS,3376,001,2,8,1,,,,,,,,,,,,,,,1,"Kim, Laura H",,,,,,lxh210006,laura hyunjee kim,Time-Based Art 
ARTS,3377,001,,5,6,4,,,,1,,1,,,,,,,,2,"Palmer, Marcy A",,,,,,mxp070100,marcy palmer,Photography  Altered Image 
ARTS,3378,001,5,10,2,1,,,,,,,,,,,,,,0,"Randall, Steven V",,,,,,svr200001,steven randall,Figure Sculpture 
ARTS,3379,501,5,4,1,1,,1,1,1,,,,,3,,,,,0,"Loving, Emily",,,,,,exl097120,emily loving,Photography  New Media 
ARTS,3383,001,3,5,3,2,3,,1,1,,,,,,,,,,1,"Etter, Ian",,,,,,ixe200004,ian etter,Digital Drawing 
ARTS,4310,501,2,5,4,2,1,1,,,,,,,,,,,,1,"Avram, Danielle M",,,,,,avram,danielle avram,Studies in Contemporary Exhibitions 
ARTS,4366,001,1,7,4,,,,2,,,,,,,,,,,0,"Travis, Audrey",,,,,,axt190092,,Advanced Drawing 
ARTS,4368,001,7,10,,,,,,,,,,,,,,,,0,"Pomara, John",,,,,,pomara,john pomara,Advanced Visual Arts 
ARTS,4372,001,2,7,4,3,,,,1,,,1,,,,,,,0,"Waligore, Marilyn A",,,,,,waligore,marilyn waligore,Advanced Photography 
ATCM,1100,001,2,,1,1,2,2,,1,2,1,,,4,,,,,0,"Gutierrez, Alejandra",,,,,,axg173831,,First Year Seminar 
ATCM,2300,0W1,4,50,29,14,27,20,6,15,7,3,4,4,19,,,,,6,"Cooley, Heidi","Haborak, Fiona K","Welwood, Samantha F","Pietsch, Samuel R","Lee, Yueh-Jung",,hxc176430,heidi cooley,Introduction to TechnoCulture 
ATCM,2301,001,1,7,7,,4,,2,3,1,,,,5,,,,,0,"O'Neill, Cynthia M",,,,,,cmo180003,cynthia oneill,Digital Art and Design Foundations 
ATCM,2301,002,,4,3,2,5,2,2,1,,,,1,2,,,,,6,"Simsek, Cansu Nur",,,,,,cxs180044,,Digital Art and Design Foundations 
ATCM,2301,003,1,8,5,3,1,,2,1,1,,,1,6,,,,,1,"Monjoree, Uttamasha",,,,,,uxm190002,,Digital Art and Design Foundations 
ATCM,2301,004,12,13,,1,,2,,,,,,,1,,,,,1,"Trosper, Elizabeth M","Banditrat, Emily",,,,,emt130130,elizabeth trosper,Digital Art and Design Foundations 
ATCM,2301,005,1,6,11,1,2,2,,3,1,,,,2,,,,,1,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Digital Art and Design Foundations 
ATCM,2301,006,1,,8,1,2,3,5,1,2,1,,1,2,,,,,3,"Jones, Jazmine Q",,,,,,jqj130030,jazmine jones,Digital Art and Design Foundations 
ATCM,2301,007,,3,1,2,4,2,,2,,1,1,1,2,,,,,9,"Marder, Amanda K",,,,,,akm150430,amanda marder,Digital Art and Design Foundations 
ATCM,2302,001,3,9,5,,3,,,2,1,1,1,,,,,,,1,"Minnish, Roxanne W","Ashkaboosi, Maryam",,,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,002,4,6,4,1,4,,,3,,,,,3,,,,,0,"Minnish, Roxanne W","Ashkaboosi, Maryam",,,,,rwm061000,roxanne minnish,Design I 
ATCM,2302,003,12,6,2,1,,1,1,2,1,,1,,1,,,,,1,"Beverly, Diamond E",,,,,,deb180004,diamond beverly,Design I 
ATCM,2302,004,12,7,3,3,1,1,,1,1,,,,1,,,,,0,"Bagherzadeh, Elmira",,,,,,exb190001,,Design I 
ATCM,2302,005,6,6,5,2,3,2,2,,,,,2,1,,,,,1,"Nguyen, Tuoc K",,,,,,tkn180000,tuoc nguyen,Design I 
ATCM,2302,006,4,10,2,1,2,3,1,2,,,,,2,,,,,0,"Nguyen, Tuoc K",,,,,,tkn180000,tuoc nguyen,Design I 
ATCM,2302,501,4,4,4,2,3,2,,1,2,,,1,6,,,,,0,"Gonzalez, Isi J",,,,,,ijg190000,isi gonzalez,Design I 
ATCM,2303,001,23,37,41,22,21,12,7,5,4,,2,1,2,,,,,2,"Boyd, Elizabeth","Denner, Grace A","McClanahan, Sara N",,,,esp041000,elizabeth boyd,Project Management for Arts  Technology  and Emerging Communication I 
ATCM,2310,001,30,20,18,12,11,14,4,3,5,3,1,3,17,,,,,8,"Salter, Monika M","Chandler, Adam W","Caldwell, Bryon A",,,,mxs176131,monika salter,Animation and Game Fundamentals 
ATCM,2321,501,15,1,2,1,1,3,,2,,,,,3,,,,,2,"Rheams, David C",,,,,,dcr093020,david rheams,Reading Media Critically 
ATCM,2325,001,,19,,,2,,,,,1,,,2,,,,1,1,"Nguyen, Josef D",,,,,,jdn160330,josef nguyen,Introduction to Ethnic Studies 
ATCM,2330,001,3,9,,5,4,3,,2,,,,1,2,,,,,1,"Nielsen, Christina R","Clement, Shonte M",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2330,002,2,4,3,3,7,3,,1,2,,1,1,3,,,,,0,"Nielsen, Christina R","Clement, Shonte M",,,,,crn022000,christina nielsen,Digital Art and Social Practice 
ATCM,2335,501,4,4,2,2,2,1,,1,2,,,,5,,,,,0,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2335,502,,4,5,,,2,,2,2,,,,5,,,,,1,"Starzer, Kenneth W",,,,,,kws042000,ken starzer,Internet Studio I 
ATCM,2340,0W1,,46,,,38,,,7,,,,,4,,,,,5,"Lester, Paul","Doust-Haghighi, Elham","Fladager, Evan J",,,,pxl152030,paul lester,Visual Communication 
ATCM,2345,001,3,6,2,4,1,3,1,3,1,,1,,2,,,,,3,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,002,5,2,4,4,3,3,1,,,,,,7,,,,,1,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,003,6,2,4,1,2,1,1,1,,,1,,7,,,,,4,"Fitzgerald, Harold E",,,,,,hxf170830,hal fitzgerald,Principles of Digital Audio 
ATCM,2345,004,3,11,5,2,,2,1,1,,,,,1,,,,,3,"Marks, David E",,,,,,dem160430,david marks,Principles of Digital Audio 
ATCM,2350,001,23,,5,,,1,,,,,,,,,,,,1,"Hoggatt, Zane C",,,,,,zch150030,zoey hoggatt,Time-Based Media 
ATCM,2350,002,13,11,,,1,,,,,,1,,1,,,,,2,"Trosper, Elizabeth M",,,,,,emt130130,elizabeth trosper,Time-Based Media 
ATCM,2350,0W1,1,13,7,1,2,,1,1,,,,,1,,,,,3,"Dufour, Frank",,,,,,fod051000,frank dufour,Time-Based Media 
ATCM,2360,001,20,3,5,2,2,2,,3,3,,,,3,,,,,1,"Cox, Norman L",,,,,,nlc200001,norm cox,Design Histories 
ATCM,2375,0W1,5,86,4,,3,,,,2,,,1,2,,,,,3,"Evans, Monica J","Gupta, Suvash","Wu, Benjamin",,,,mevans,monica evans,History of Games 
ATCM,3301,001,,3,5,6,2,3,,,,,,,,,,,,0,"Imaoka, Laura","Hitt, Katherine A",,,,,lxi170030,laura imaoka,Writing for ATEC 
ATCM,3301,002,,2,6,5,2,1,,2,,,,,1,,,,,0,"Imaoka, Laura","Del Gallo, Rinaldo",,,,,lxi170030,laura imaoka,Writing for ATEC 
ATCM,3301,003,2,8,4,1,1,,,,,,,,2,,,,,1,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
ATCM,3301,004,3,6,3,1,,3,,,,,,1,2,,,,,0,"Heaslip, Audra",,,,,,axh027000,audra heaslip,Writing for ATEC 
