Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
ISIS,4303,001,,9,4,5,6,2,,,,,,,,,11,,1,"Werhnyak, Larissa",,,,,,lxw163630,larissa werhnyak,Business  Law and Culture 
ISIS,4V89,001,24,5,,1,,,,,,,,,,,,,0,"Aubrey, Lea E",,,,,,lec110030,lea aubrey,Special Topics in Interdisciplinary Studies 
ISNS,2359,001,5,8,19,8,11,1,4,3,1,,,2,3,,12,1,2,"Griffin, William R","Sink, Katharine O","Haque, Ziaul",,,,griffin,william griffin,Earthquakes and Volcanoes 
ISNS,2359,0W1,121,89,12,6,7,1,1,1,2,,,,2,,10,4,4,"Pujana, Ignacio","Griffin, William R",,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2359,0W2,101,84,15,16,10,5,1,5,2,1,,2,3,,9,4,1,"Pujana, Ignacio","Griffin, William R",,,,,pujana,ignacio pujana,Earthquakes and Volcanoes 
ISNS,2366,001,1,2,4,1,4,2,3,,1,,,1,,,1,4,0,"McCauley, Steven",,,,,,sxm165131,steven mccauley,Global Climate Change 
ISNS,2367,0W1,82,70,22,19,18,4,2,,3,,1,,1,,15,7,3,"Pujana, Ignacio","Hetti Pathirannehelage, Diluni Ayeshika W.",,,,,pujana,ignacio pujana,The Oceans 
ISNS,2367,0W2,77,82,23,17,15,2,,3,7,,,,1,,13,4,6,"Pujana, Ignacio","Hetti Pathirannehelage, Diluni Ayeshika W.",,,,,pujana,ignacio pujana,The Oceans 
ISNS,2368,001,3,3,3,2,8,4,1,3,,,,,4,,14,6,0,"McCauley, Steven","Timms, Christopher I",,,,,sxm165131,steven mccauley,Weather and Climate 
ISNS,3373,001,2,7,6,7,3,7,2,2,,,,,1,,8,1,2,"Khan, Amena","Mahmud, Mohammad M",,,,,axk140130,amena khan,Our Nearest Neighbors in the Sky 
ITSS,3100,001,21,8,3,,1,,1,,,,,,,,6,,0,"de los Santos, Veronica",,,,,,vxd171930,veronica de los santos,Professional Development 
ITSS,3100,002,24,,3,2,1,,,,,,,,,,7,3,0,"de los Santos, Veronica",,,,,,vxd171930,veronica de los santos,Professional Development 
ITSS,3200,001,11,27,7,3,2,2,,,,,,,,,8,2,0,"Smallwood, Margaret G","Bangalore Ravi, Sai Karun",,,,,meg012400,margaret smallwood,Introduction to Business and Professional Development 
ITSS,3300,001,,41,9,5,,,,,,,,,,,4,,0,"Owens, Sean M","Tunc, Murat M",,,,,smo150330,sean owens,Information Technology for Business 
ITSS,3300,002,2,11,4,2,10,1,2,,1,,,,,,23,2,1,"Short, Kevin P","Luo, Ning",,,,,kps170330,kevin short,Information Technology for Business 
ITSS,3300,003,,15,6,2,5,3,1,,,,,,,,24,2,1,"Short, Kevin P","Luo, Ning",,,,,kps170330,kevin short,Information Technology for Business 
ITSS,3300,004,,33,7,6,6,1,,1,1,,,,1,,4,,0,"Shrivastava, Prakash C","Liu, Yihong",,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,005,,37,5,4,4,2,,,,,,,1,,4,1,2,"Thompson, Norman","Sun, Kai",,,,,nxt190023,norman thompson,Information Technology for Business 
ITSS,3300,006,10,7,10,6,4,4,2,,1,1,,,2,,8,2,2,"Atabansi, Lloyd A","Sun, Kai",,,,,laa190003,lloyd atabansi,Information Technology for Business 
ITSS,3300,007,,26,7,3,3,4,1,2,1,,1,,,,8,1,3,"Shrivastava, Prakash C","Liu, Yihong",,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,008,,32,2,5,5,1,,2,2,,1,,4,,1,3,1,"Shrivastava, Prakash C","Liu, Yihong",,,,,pcs130130,prakash shrivastava,Information Technology for Business 
ITSS,3300,009,2,13,13,7,7,2,2,,,,1,,,,11,,0,"Bodeker, Alison J","Xie, Si",,,,,ajb190003,alison bodeker,Information Technology for Business 
ITSS,3300,010,4,50,3,,1,,,1,,,,,,,6,,0,"Stephens, Timothy G","Zhang, Hong",,,,,tgs170130,timothy stephens,Information Technology for Business 
ITSS,3300,011,4,41,6,,2,,,,,,,,,,5,,2,"Stephens, Timothy G","Zhang, Hong",,,,,tgs170130,timothy stephens,Information Technology for Business 
ITSS,3300,0W1,6,17,9,4,2,4,,1,,,,,2,,5,,0,"Thouin, Mark","Agrawal, Priyanka","Rawat, Manavi",,,,mxt083000,mark thouin,Information Technology for Business 
ITSS,3300,501,,47,1,7,3,1,,,,,,,,,1,,0,"Owens, Sean M","Tunc, Murat M",,,,,smo150330,sean owens,Information Technology for Business 
ITSS,3300,502,,35,12,4,2,,,,,,,,,,6,1,0,"Fuller, Tony F","Gupta, Abhay",,,,,tff170130,tony fuller,Information Technology for Business 
ITSS,3300,503,1,27,8,1,4,,1,2,,,1,,1,,3,,1,"Hansen, Atanas Y","Zhu, Wangsheng",,,,,ayt061000,atanas hansen,Information Technology for Business 
ITSS,3300,504,5,7,9,7,5,2,1,1,,,,,1,,7,1,1,"Young, John G",,,,,,jgy190000,john young,Information Technology for Business 
ITSS,3300,HON,,35,7,2,1,,,,,,,,,,12,1,0,"Owens, Dawn M","Rawat, Manavi",,,,,dmo130130,dawn owens,Information Technology for Business 
ITSS,3311,001,8,33,12,4,3,2,,,,,,,,,2,1,0,"Hosseini, Leila",,,,,,lxh132430,leila hosseini,Introduction to Programming 
ITSS,3311,002,7,30,14,3,2,,,1,,,,,,,8,,0,"Mishra, Sailendra P",,,,,,spm160530,,Introduction to Programming 
ITSS,3311,501,24,17,13,3,2,,1,,,,,,,,3,1,1,"Mehta, Sameer",,,,,,sxm159630,sameer mehta,Introduction to Programming 
ITSS,3311,502,11,9,3,7,5,8,,1,1,,,,1,,9,5,2,"Sun, Geng",,,,,,gxs122530,geng sun,Introduction to Programming 
ITSS,3312,001,,43,6,2,2,,,1,,,,,,,4,2,0,"Varma, Rashmi","Rajane, Revati V",,,,,rxv180014,rashmi varma,Object-Oriented Programming 
ITSS,3312,501,,37,5,3,3,2,2,2,,,1,,,,3,3,0,"Varma, Rashmi","Rajane, Revati V",,,,,rxv180014,rashmi varma,Object-Oriented Programming 
ITSS,3390,001,6,8,18,12,3,2,,1,,,,,,,9,,1,"Arora, Vivek","Fernandes, Kevin",,,,,vxa081000,vivek arora,Web Design and Development for Business Applications 
ITSS,4300,001,,4,7,8,7,2,1,,2,,,,,,16,2,0,"Arora, Vivek","Fernandes, Kevin",,,,,vxa081000,vivek arora,Database Fundamentals 
ITSS,4300,002,,20,8,8,4,1,1,,,,,,,,5,,0,"Hansen, Atanas Y","Zhu, Wangsheng",,,,,ayt061000,atanas hansen,Database Fundamentals 
ITSS,4300,501,,2,4,,,1,1,1,1,,,,1,,4,,0,"Singla, Pardeep Kumar","Kapoor, Ishita",,,,,pxs126130,,Database Fundamentals 
ITSS,4301,001,1,12,1,3,,1,,,,,,,,,,,0,"Narayan, Ravishankar L","Kapoor, Ishita",,,,,rln130030,ravishankar narayan,Database Systems 
ITSS,4330,001,,4,3,4,3,,1,2,,,,,,,8,,1,"Islam, Naser","Sultana, Yasmin",,,,,nxi110630,naser islam,Systems Analysis and Design 
ITSS,4330,002,36,17,3,1,1,1,,,,,,,1,,,,0,"Khan, Taimur A","Tang, Ping",,,,,txk123530,taimur khan,Systems Analysis and Design 
ITSS,4330,501,,,2,2,3,,,,,,,,,,9,,1,"Islam, Naser","Sultana, Yasmin",,,,,nxi110630,naser islam,Systems Analysis and Design 
ITSS,4340,001,1,10,10,7,12,1,3,4,,,,,1,,10,1,0,"Thompson, Luell O","Dutta, Snehasis",,,,,lot013000,luell thompson,Enterprise Resource Planning 
ITSS,4343,001,,1,8,10,12,5,,,,,,,,,3,,0,"Subramoniam, Ramesh","Tiwari, Pooja",,,,,rxs179630,ramesh subramoniam,Integrated SCM Information Systems 
ITSS,4351,001,,28,8,10,3,1,,,,,,,,,8,,2,"Shekhar, Gaurav","Bodkhe, Sourabh M",,,,,gxs150130,gaurav shekhar,Foundations of Business Intelligence 
ITSS,4351,501,,34,6,3,6,1,,1,,,,,,,7,,2,"Shekhar, Gaurav","Bodkhe, Sourabh M",,,,,gxs150130,gaurav shekhar,Foundations of Business Intelligence 
ITSS,4352,001,,16,11,7,4,2,5,,,,,,,,13,,1,"Singh, Harpreet","Chopra, Dixit",,,,,hxs104000,harpreet singh,Introduction to Web Analytics 
ITSS,4352,002,,11,14,7,8,4,,3,,,2,,,,12,,0,"Mehra, Amit","Chopra, Dixit",,,,,axm078200,amit mehra,Introduction to Web Analytics 
ITSS,4353,001,,7,11,6,14,3,4,,,,,,1,,12,,0,"Singla, Pardeep Kumar","Kapoor, Ishita",,,,,pxs126130,,Business Analytics 
ITSS,4354,001,,1,3,6,7,4,3,1,1,,,,,,12,2,0,"Rao, Mukund","Saxena, Ishita",,,,,mxr170008,mukund rao,Advanced Big Data Analytics 
ITSS,4360,001,,7,12,7,3,2,,2,,,,,2,,8,,2,"Pandian, Thiru","Krishnakumar, Bhavani",,,,,txp190010,thiru pandian,Network and Information Security 
ITSS,4360,501,6,10,15,12,9,,1,,,,,,,,7,,0,"Thirumalai, Nambi","Krishnakumar, Bhavani",,,,,ndt180001,nambi thirumalai,Network and Information Security 
ITSS,4370,0W1,,14,18,10,,,,,,,,,1,,6,,0,"Majumdar, Sumit K",,,,,,skm021100,sumit majumdar,Information Technology Infrastructure 
ITSS,4370,0W2,,32,5,4,3,,,,,,,,,,6,,0,"Majumdar, Sumit K",,,,,,skm021100,sumit majumdar,Information Technology Infrastructure 
ITSS,4370,501,,1,7,4,3,3,,,1,,,,,,19,1,1,"Hefley, William E","Luo, Ning",,,,,weh150130,william hefley,Information Technology Infrastructure 
ITSS,4380,001,,20,7,1,1,,1,1,2,1,,,1,,6,1,3,"Owens, Dawn M","Bodkhe, Sourabh M",,,,,dmo130130,dawn owens,Advanced Database Management 
ITSS,4390,001,,10,3,5,6,1,2,2,,,,,,,8,,2,"Owens, Dawn M","Rawat, Manavi",,,,,dmo130130,dawn owens,Information Systems Capstone 
ITSS,4390,002,,22,9,4,1,,1,,,,,,,,7,,1,"Owens, Dawn M","Rawat, Manavi",,,,,dmo130130,dawn owens,Information Systems Capstone 
ITSS,4V95,001,5,16,7,1,5,,,,,,,,,,9,,1,"Calisir, Engin","Natarajan, Bharath Kumar",,,,,exc030100,engin calisir,Seminar Series in Information Systems 
ITSS,4V95,501,37,12,4,2,1,1,,,,,,,,,,,0,"Khan, Taimur A","Tang, Ping",,,,,txk123530,taimur khan,Seminar Series in Information Systems 
JAPN,1311,001,18,2,4,1,1,1,,,,,,1,,,,1,1,"Bracewell, Jiajun",,,,,,jxb120630,,Beginning Japanese I 
JAPN,1312,001,13,,1,,,1,,,,,,,,,2,,0,"Bracewell, Jiajun",,,,,,jxb120630,,Beginning Japanese II 
JAPN,1312,002,7,10,4,2,4,,,,,,,,,,2,,1,"Kroska, Nami",,,,,,nxk167330,nami kroska,Beginning Japanese II 
JAPN,2312,001,5,2,1,1,1,1,,1,,,,,,,1,2,1,"Kroska, Nami",,,,,,nxk167330,nami kroska,Intermediate Japanese II 
JAPN,3312,501,1,2,1,,,1,,,,,,,1,,3,1,0,"Kroska, Nami",,,,,,nxk167330,nami kroska,Advanced Japanese II 
LANG,3348,001,4,3,,,1,,,,,,,,1,,3,1,1,"Kroska, Nami",,,,,,nxk167330,nami kroska,Topics in Language 
LIT,1301,002,5,4,6,,4,3,1,,,,,,,,2,,1,"Mariboho, Rachael A",,,,,,rxm190045,,Introduction to Literature 
LIT,1301,501,,9,,,6,,,1,,,,,,,1,,0,"Walsh, Dennis P",,,,,,dpw031000,dennis walsh,Introduction to Literature 
LIT,1301,502,1,7,4,1,2,1,,2,1,,,1,1,,1,1,1,"Hatfield, Charles D","Oliver, Stephanie R",,,,,cxh074100,charles hatfield,Introduction to Literature 
LIT,2320,001,7,13,5,5,1,2,,,,,,,,,2,,2,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Survey A  Literature in English 
LIT,2331,001,3,5,9,4,3,4,,1,1,,,1,,,6,2,1,"Johnson, Ryan L",,,,,,rlj160230,ryan johnson,Introduction to World Literature 
LIT,2331,002,,21,3,2,1,2,,,,,,,1,,2,,3,"Siddiqui, Farah",,,,,,fxs121830,farah siddiqui,Introduction to World Literature 
LIT,2331,003,9,6,5,2,5,1,,,,,,,1,,2,,0,"Shierry, Addison",,,,,,axs084500,addison shierry,Introduction to World Literature 
LIT,2350,001,,6,7,4,3,1,,,1,,1,,,,2,,2,"Greer, Erin",,,,,,exg180013,erin greer,Close Reading 
LIT,3300,001,8,13,1,,,,,,,,,,,,5,,0,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Western Literary Tradition 
LIT,3316,001,2,28,15,22,12,4,2,1,1,,3,,3,,29,2,4,"Gossin, Pamela","Hairston, Marc R",,,,,psgossin,pamela gossin,The Literature of Science Fiction 
LIT,3317,501,21,17,4,9,8,5,4,3,,,,,1,,17,,0,"Starnaman, Sabrina","Altree, Margaux B",,,,,sxs090100,sabrina starnaman,The Literature of Fantasy 
LIT,3319,001,1,5,2,2,3,,,,1,1,,,1,,3,2,3,"Cohen, Milton",,,,,,mcohen,milton cohen,Contexts 
LIT,3319,002,10,5,1,,,1,,,,,,,,,1,2,1,"Starnaman, Sabrina",,,,,,sxs090100,sabrina starnaman,Contexts 
LIT,3330,001,7,10,3,2,2,1,2,,,,,,1,,3,1,1,"Lambert, Thomas M",,,,,,tml017100,thomas lambert,Linguistics 
LIT,3332,501,2,3,1,1,2,,2,1,,,,,,,2,1,1,"Lambert, Thomas M",,,,,,tml017100,thomas lambert,English Syntax and Mechanical Structure 
LIT,3337,001,10,1,,,1,,,,,,,1,,,2,,1,"Valente, Sarah d",,,,,,sdv071000,sarah d valente,Comparisons 
LIT,3337,002,,5,4,3,2,1,,,,,,,,,2,,0,"Stone, Nomi",,,,,,nxs190033,nomi stone,Comparisons 
LIT,3339,501,9,1,,,,,,,,,,,,,3,,2,"Starnaman, Sabrina",,,,,,sxs090100,sabrina starnaman,Writing Literary Studies 
LIT,4329,001,15,14,5,1,,1,,1,,,,,,,,1,1,"Brewer, Kenneth L",,,,,,klb092000,kenneth brewer,Single Author 
LIT,4390,001,,11,,,,,,,,,,,,,1,,0,"Towner, Theresa",,,,,,tmtowner,theresa towner,Capstone 
MAS,6102,001,,,,,,,,,,,,,,62,,,2,"Johnson, Neil","Grcia-Woodruff, Margarita Deguilmo","Sehgal, Vishwam","Sonmale, Bhushan K",,,nxj121730,neil johnson,Professional Development 
MAS,6102,002,,,,,,,,,,,,,1,38,,,0,"Cirilo, Jason M","Pal, Sushant Akshaykumar","Cramarossa, Francesco",,,,jmc180002,jason cirilo,Professional Development 
MAS,6102,003,,,,,,,,,,,,,,60,,,1,"Johnson, Neil","Wilkerson, Cassandra","Fayinminu, Oluwatosin O","Sehgal, Vishwam",,,nxj121730,neil johnson,Professional Development 
MAS,6102,051,,,,,,,,,,,,,,25,,,1,"Johnson, Neil","Hunter, Fiona","Pal, Sushant Akshaykumar","Sonmale, Bhushan K",,,nxj121730,neil johnson,Professional Development 
MAS,6105,0W1,,,,,,,,,,,,,,51,,,0,"Smallwood, Margaret G","Bangalore Ravi, Sai Karun",,,,,meg012400,margaret smallwood,Communications for Management 
MAS,6V03,MBC,,23,,,,,,,,,,,,,,,0,"Hazzard, Charles F","Redlinger, Lawrence","Mhetre, Suraj Arvind",,,,cxh056000,charles hazzard,
MATH,1306,001,12,2,1,,1,,,,,,,,1,,2,,1,"Sutton, Julie","Kaushal, Amit","Gallo, Erika S",,,,jxs158030,julie sutton,College Algebra for the Non-Scientist 
MATH,1306,002,8,4,1,,,,,,,,,2,,,2,,0,"Sutton, Julie","Kaushal, Amit","Gallo, Erika S",,,,jxs158030,julie sutton,College Algebra for the Non-Scientist 
MATH,1314,001,2,2,3,2,2,1,,,2,,,,1,,,3,0,"Alvarado, Iris",,,,,,ila180000,iris alvarado,College Algebra 
MATH,1314,002,6,3,4,2,2,2,,2,,2,,,3,,4,,0,"Duruoha, Adannah",,,,,,axd180037,adannah duruoha,College Algebra 
MATH,1314,003,2,2,1,1,1,1,2,1,,,,,1,,,2,0,"Alvarado, Iris",,,,,,ila180000,iris alvarado,College Algebra 
MATH,1316,001,1,1,4,2,3,,,2,,,,1,2,,1,,2,"Sutton, Julie","Kasmaie, Behshid","Sitaula, Hari P",,,,jxs158030,julie sutton,Trigonometry 
MATH,1316,002,,,2,4,2,1,1,5,,,,,1,,6,1,1,"Sutton, Julie","Kasmaie, Behshid","Sitaula, Hari P",,,,jxs158030,julie sutton,Trigonometry 
MATH,1325,001,6,3,2,1,3,3,4,1,2,,2,2,,,3,3,2,"Adabrah, Anani Komla",,,,,,aaa130530,anani adabrah,Applied Calculus I 
MATH,1325,002,1,1,5,5,6,4,4,,2,,1,,2,,5,2,2,"Adabrah, Anani Komla",,,,,,aaa130530,anani adabrah,Applied Calculus I 
MATH,1325,003,1,6,1,2,3,3,5,1,2,,,,2,,7,1,4,"Stanford, Paul H",,,,,,phs031000,paul stanford,Applied Calculus I 
MATH,1325,004,13,9,5,3,2,2,1,2,1,,1,,,,,1,0,"Li, Changsong",,,,,,cxl109120,changsong li,Applied Calculus I 
MATH,1325,005,4,4,3,4,2,5,2,1,2,,,1,2,,5,1,3,"Stanford, Paul H",,,,,,phs031000,paul stanford,Applied Calculus I 
MATH,1325,006,5,9,6,1,5,2,1,,,,,,,,9,1,0,"Li, Changsong",,,,,,cxl109120,changsong li,Applied Calculus I 
MATH,1325,007,1,4,4,3,4,4,1,3,1,,1,,2,,2,4,3,"Norwood, John",,,,,,jxn142530,john norwood,Applied Calculus I 
MATH,1325,501,2,3,3,3,5,3,3,,2,,,1,3,,8,1,2,"Li, Changsong",,,,,,cxl109120,changsong li,Applied Calculus I 
MATH,1326,001,5,11,6,3,,,,5,1,,,,,,10,,5,"Paudel, Ajaya B",,,,,,abp062000,ajaya paudel,Applied Calculus II 
MATH,1326,002,5,5,,1,2,1,,2,,,,,,,11,1,2,"Foley, Manjula",,,,,,mxf091000,manjula samanmalee foley,Applied Calculus II 
MATH,1326,003,9,8,2,,2,,4,4,2,,,,,,14,,3,"Foley, Manjula",,,,,,mxf091000,manjula samanmalee foley,Applied Calculus II 
MATH,1326,004,9,7,4,3,3,1,,1,,,,1,1,,11,2,1,"Foley, Manjula",,,,,,mxf091000,manjula samanmalee foley,Applied Calculus II 
MATH,1326,005,18,10,,2,3,,1,1,1,,,,,,8,2,2,"Kehoe, Joselle",,,,,,jxk061000,joselle kehoe,Applied Calculus II 
MATH,1326,006,7,11,6,1,3,,,1,1,,,,,,12,1,3,"Paudel, Ajaya B",,,,,,abp062000,ajaya paudel,Applied Calculus II 
MATH,1326,007,1,3,,2,3,2,,2,,,1,,3,,10,6,4,"Rice, David",,,,,,dxr143630,david rice,Applied Calculus II 
MATH,1326,008,13,4,7,2,,3,,1,,,,,1,,13,2,2,"Kehoe, Joselle",,,,,,jxk061000,joselle kehoe,Applied Calculus II 
MATH,1326,009,9,7,5,,4,,,,,,1,,,,17,,1,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Applied Calculus II 
MATH,1326,011,9,7,4,4,2,,,1,,,,,,,13,,4,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Applied Calculus II 
MATH,1326,501,2,2,5,3,3,2,,2,1,,,,1,,15,2,5,"Paudel, Ajaya B",,,,,,abp062000,ajaya paudel,Applied Calculus II 
MATH,2312,001,,2,3,3,5,6,3,4,2,2,1,,1,,1,2,3,"Martynova, Irina","Zagvozdkin, Andrei",,,,,ixm140930,irina martynova,Precalculus 
MATH,2312,002,1,8,4,4,6,7,3,1,,,,1,1,,,3,0,"Martynova, Irina","Meyer, Bradley D",,,,,ixm140930,irina martynova,Precalculus 
MATH,2312,003,,6,3,6,4,4,4,2,2,,,1,1,,3,2,0,"Martynova, Irina","Akhavan, Mehdi",,,,,ixm140930,irina martynova,Precalculus 
MATH,2333,001,2,,2,1,2,1,,,1,,,,,,1,1,1,"Martynova, Irina",,,,,,ixm140930,irina martynova,Matrices  Vectors  and Their Application 
MATH,2370,001,7,8,7,5,5,1,,1,,1,1,,,,9,2,2,"Garrett, Bentley T","Sapkota, Nirjal",,,,,btg032000,bentley garrett,Introduction to Programming with MATLAB 
MATH,2413,001,2,4,3,4,1,5,4,2,1,1,1,,5,,1,2,2,"Sultana, Nasrin",,,,,,nxs190039,nasrin sultana,Differential Calculus 
MATH,2413,002,1,7,11,3,3,1,,,,4,,,3,,2,,4,"Cao, Yan",,,,,,yxc069200,yan cao,Differential Calculus 
MATH,2413,003,,1,2,2,7,3,4,4,2,3,1,,1,,2,6,2,"Mussa, Derege",,,,,,dxm146130,derege mussa,Differential Calculus 
MATH,2413,004,1,8,4,5,2,1,3,6,2,1,1,,,,3,2,1,"Nguyen, Mylinh T",,,,,,mln018200,mylinh nguyen,Differential Calculus 
MATH,2413,005,,2,2,10,6,5,,3,4,,1,,2,,,2,1,"Alvarado, Iris",,,,,,ila180000,iris alvarado,Differential Calculus 
MATH,2413,006,1,3,4,7,4,4,5,5,,,,1,2,,1,1,1,"Mussa, Derege",,,,,,dxm146130,derege mussa,Differential Calculus 
MATH,2413,007,1,2,5,4,4,4,2,4,2,,,,2,,3,5,1,"Ding, Hui",,,,,,hxd162130,hui ding,Differential Calculus 
MATH,2413,008,,1,3,5,5,2,3,,3,,1,,5,,1,3,4,"Ding, Hui",,,,,,hxd162130,hui ding,Differential Calculus 
MATH,2413,010,2,3,4,5,3,4,5,,2,,,,1,,,8,0,"Sultana, Nasrin",,,,,,nxs190039,nasrin sultana,Differential Calculus 
MATH,2413,011,1,3,3,2,5,3,3,1,3,,2,1,3,,4,3,1,"Alvarado, Iris",,,,,,ila180000,iris alvarado,Differential Calculus 
MATH,2413,012,,2,3,4,2,1,2,3,1,2,,1,3,,1,3,1,"Mussa, Derege",,,,,,dxm146130,derege mussa,Differential Calculus 
MATH,2413,013,,2,5,3,4,3,3,1,1,,,1,1,,1,4,0,"Mussa, Derege",,,,,,dxm146130,derege mussa,Differential Calculus 
MATH,2414,001,10,14,5,6,4,1,,2,,,,,1,,1,1,2,"Aman, Kelly",,,,,,kxa143530,kelly aman,Integral Calculus 
MATH,2414,002,7,17,4,4,5,,1,,1,,,,,,6,1,2,"Aman, Kelly",,,,,,kxa143530,kelly aman,Integral Calculus 
MATH,2414,003,10,16,,3,4,1,3,,,,,,,,8,,3,"Nguyen, Mylinh T",,,,,,mln018200,mylinh nguyen,Integral Calculus 
MATH,2414,004,11,10,3,3,4,1,2,,,,,,1,,10,1,1,"Aman, Kelly",,,,,,kxa143530,kelly aman,Integral Calculus 
MATH,2414,005,5,12,7,5,1,1,2,,,,1,1,1,,9,2,1,"McCary, Brady C","Aman, Kelly",,,,,bcm052000,brady mccary,Integral Calculus 
MATH,2414,006,12,7,6,11,2,1,,1,1,,,,,,5,,0,"Garrett, Bentley T",,,,,,btg032000,bentley garrett,Integral Calculus 
MATH,2414,007,5,7,7,6,2,2,1,2,1,,,,2,,10,1,2,"Garrett, Bentley T",,,,,,btg032000,bentley garrett,Integral Calculus 
MATH,2414,008,3,11,9,4,3,2,1,,,,2,,1,,9,,3,"Adabrah, Anani Komla",,,,,,aaa130530,anani adabrah,Integral Calculus 
MATH,2414,009,7,6,4,3,4,2,,1,,,1,,,,9,1,0,"Ding, Hui",,,,,,hxd162130,hui ding,Integral Calculus 
MATH,2414,010,12,5,5,4,2,2,1,1,,,,,2,,12,,1,"Ding, Hui",,,,,,hxd162130,hui ding,Integral Calculus 
MATH,2414,011,6,5,8,4,2,3,,,1,,,,1,,11,1,4,"Guo, Huizhen",,,,,,hxg190020,huizhen guo,Integral Calculus 
MATH,2414,012,6,12,5,4,1,2,,1,1,,,,2,,8,2,2,"McCary, Brady C","Aman, Kelly",,,,,bcm052000,brady mccary,Integral Calculus 
MATH,2414,013,8,10,7,3,2,3,,,,1,,,,,8,,1,"Sultana, Nasrin",,,,,,nxs190039,nasrin sultana,Integral Calculus 
MATH,2414,014,10,15,5,3,2,1,,1,,,,,,,5,,2,"Nguyen, Mylinh T",,,,,,mln018200,mylinh nguyen,Integral Calculus 
MATH,2414,015,5,6,8,4,2,3,1,,,,,1,2,,5,2,3,"McCary, Brady C","Aman, Kelly",,,,,bcm052000,brady mccary,Integral Calculus 
MATH,2414,016,4,8,5,7,1,2,3,,,,,,1,,5,4,0,"McCary, Brady C","Aman, Kelly",,,,,bcm052000,brady mccary,Integral Calculus 
MATH,2414,017,5,7,5,2,1,1,1,1,,1,,,,,5,1,2,"Lewis, David L",,,,,,dlewis,,Integral Calculus 
MATH,2414,018,8,10,4,5,,1,1,,,,2,,1,,7,4,1,"Lewis, David L",,,,,,dlewis,,Integral Calculus 
MATH,2414,019,6,17,5,4,2,2,,,,,,,,,7,,0,"Guo, Huizhen",,,,,,hxg190020,huizhen guo,Integral Calculus 
MATH,2414,020,7,8,5,3,3,1,1,3,,,,,,,6,2,1,"Adabrah, Anani Komla","Alfaro, Jose F","Ye, Xiaoli","Kasmaie, Behshid",,,aaa130530,anani adabrah,Integral Calculus 
MATH,2414,021,11,13,7,3,,,,,,,,,,,7,,2,"Duruoha, Adannah",,,,,,axd180037,adannah duruoha,Integral Calculus 
MATH,2414,022,8,14,5,1,5,3,,,1,,,,,,7,,0,"Duruoha, Adannah",,,,,,axd180037,adannah duruoha,Integral Calculus 
MATH,2414,023,1,4,6,4,1,1,,,,,1,,,,1,3,0,"Sultana, Nasrin",,,,,,nxs190039,nasrin sultana,Integral Calculus 
MATH,2414,024,9,14,8,2,2,1,,,,1,,,,,2,,1,"Duruoha, Adannah",,,,,,axd180037,adannah duruoha,Integral Calculus 
MATH,2415,001,21,13,7,8,4,6,1,3,,,1,,,,9,,1,"Coskunuzer, Baris","Singh, Aprajita","Meyer, Bradley D",,,,bxc190014,baris coskunuzer,Calculus of Several Variables 
MATH,2415,002,10,8,6,8,1,2,2,,1,,,,,,6,2,2,"Coskunuzer, Baris","Singh, Aprajita","Meyer, Bradley D",,,,bxc190014,baris coskunuzer,Calculus of Several Variables 
MATH,2415,003,29,16,5,1,5,3,1,3,,,,,1,,4,4,3,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Calculus of Several Variables 
MATH,2415,004,27,13,9,6,4,3,3,1,2,,,,,,3,1,2,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Calculus of Several Variables 
MATH,2417,001,4,1,4,1,3,4,6,1,3,,1,1,2,,4,2,0,"Ahsan, Mohammad K",,,,,,mka120030,mohammad ahsan,Calculus I 
MATH,2417,002,,1,2,3,2,1,4,3,,,,1,2,,2,4,2,"Wetzler, Kristen",,,,,,kxw190011,kristen wetzler,Calculus I 
MATH,2417,003,3,2,,4,2,3,3,2,2,,,,,,3,3,1,"Ahsan, Mohammad K",,,,,,mka120030,mohammad ahsan,Calculus I 
MATH,2417,004,4,,1,2,1,2,1,1,,1,,1,3,,3,1,0,"Ahsan, Mohammad K",,,,,,mka120030,mohammad ahsan,Calculus I 
MATH,2418,001,19,5,6,4,3,2,2,2,,,,,,,10,3,1,"Dahal, Rabin",,,,,,rxd153030,rabin dahal,Linear Algebra 
MATH,2418,002,8,10,2,6,5,2,2,2,2,2,,,3,,8,4,3,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Linear Algebra 
MATH,2418,003,6,,1,2,1,,,,1,,,,,,4,1,1,"Patel, Jigarkumar S",,,,,,jsp061000,jigarkumar patel,Linear Algebra 
