Subject,Catalog Number,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6,instructor_id,instructor_name_normalized,title
PSY,2301,0W2,,44,17,18,12,13,8,4,,4,1,2,7,,,,,0,"Sasson, Noah J","Wong, Galston K",,,,,njs092000,noah sasson,Introduction to Psychology 
PSY,2301,HN1,13,11,1,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas,Introduction to Psychology 
PSY,2301,HW1,15,7,,1,,,,1,,,,,1,,,,,0,"Gentsch, Joanna K",,,,,,jgentsch,joanna gentsch,Introduction to Psychology 
PSY,2314,001,15,17,19,9,18,8,5,3,2,1,,3,3,,,,,2,"Atchison, Kristin J","Govindaraj, Sharnya",,,,,kja042000,kristin atchison,Lifespan Development 
PSY,2317,002,4,22,7,7,11,5,4,2,,1,1,2,4,,,,,1,"Schwark, Gayle","Liu, Eleanor S","Austin, Kathryn A","Behboudi, Mohammad Hossein",,,gxs180015,gayle schwark,Statistics for Psychology 
PSY,2317,0W1,27,17,10,8,9,2,3,3,1,1,,,5,,,,,1,"Schwark, Gayle","Austin, Kathryn A","Liu, Eleanor S","Behboudi, Mohammad Hossein",,,gxs180015,gayle schwark,Statistics for Psychology 
PSY,2364,001,5,3,7,15,12,8,6,8,5,4,,1,6,,,,,3,"Assmann, Peter","Pattisapu, Candice N",,,,,assmann,peter assmann,Animal Communication 
PSY,3100,0H1,5,6,1,,,,,,,,,,,,,,,0,"Choate, Michael J",,,,,,mchoate,michael choate,Careers in Psychology 
PSY,3310,0W1,,256,1,3,34,,,9,,,,2,5,,,,,2,"Touchstone, Emily W","Camacho, Natalia S",,,,,exw010200,emily touchstone,Child Development 
PSY,3310,501,2,35,20,4,8,11,4,5,2,2,,,5,,,,,3,"Bonner, Deborah L","Padilla Cardoso, Mayra A",,,,,dbonner,deborah bonner,Child Development 
PSY,3322,0W1,2,42,1,1,17,1,,2,,,2,,,,,,,0,"Small, Trillion N",,,,,,txs174730,trillion small,Psychology of Adjustment 
PSY,3331,001,,79,7,5,9,8,2,5,5,,,,6,,,,,2,"Huxtable-Jester, Karen J","Lilly, Hsien",,,,,kxh014900,karen huxtable jester,Social Psychology 
PSY,3331,0W1,19,20,19,11,18,6,8,7,2,2,1,5,3,,,,,7,"Park, Bo Kyung","Hsieh, Uan-Luen",,,,,bxp200011,bo kyung park,Social Psychology 
PSY,3331,0W2,56,51,1,9,4,2,2,,,2,,1,,,,,,2,"Shirvani, Forouz","Millward, Kennedy A",,,,,fxk024000,forouz shirvani,Social Psychology 
PSY,3332,001,,17,9,1,10,4,3,4,,1,2,,6,,,,,3,"Holub, Shayla C","Heinrich, Melissa D",,,,,sch052000,shayla holub,Social and Personality Development 
PSY,3336,001,1,4,3,3,3,,2,,1,2,1,,2,,,,,1,"Atchison, Kristin J",,,,,,kja042000,kristin atchison,Infancy 
PSY,3339,001,,48,10,5,11,1,2,5,1,,,,12,,,,,2,"Huxtable-Jester, Karen J","Sudheesh, Athul",,,,,kxh014900,karen huxtable jester,Educational Psychology 
PSY,3342,0W1,,42,,,4,,,1,,,,,,,,,,0,"Bonner, Deborah L","Hafiz, Mariam",,,,,dbonner,deborah bonner,Exceptional Children 
PSY,3350,001,,11,,,6,1,,,,,,,,,,,,1,"Ulatowska, Hanna K",,,,,,hanna,hanna ulatowska,Psychology of Communication 
PSY,3360,501,5,24,6,13,36,4,10,15,4,,,4,2,,,,,3,"Dowling, Walter J","Gryder, Kieth",,,,,jdowling,walter j dowling,Historical Perspectives on Psychology  Mind and Machines since 1600 
PSY,3361,001,34,32,6,5,18,3,7,8,2,,3,,,,,,,0,"Roark, Dana A","Winter-Nelson, Ezra",,,,,danar,dana roark,Cognitive Psychology 
PSY,3361,0W1,11,9,12,10,3,2,,5,2,2,,1,9,,,,,2,"Seaman, Kendra L","Garza, Christopher R",,,,,kls190004,kendra seaman,Cognitive Psychology 
PSY,3362,001,,15,,1,21,,,5,,,1,,3,,,,,0,"Mills, Candice M","Wu, Dennis",,,,,cxm056000,candice mills,Cognitive Development 
PSY,3392,001,49,15,9,4,4,3,1,1,,,,,2,,,,,0,"Grant, Meridith G","Skolasinska, Paulina A",,,,,mga061000,meridith grant,Research Design and Analysis 
PSY,3392,002,17,30,5,6,2,1,3,1,,,,,2,,,,,3,"Lockhart, Jessica M","Alghamdi, Saad A",,,,,jml161330,jessica lockhart,Research Design and Analysis 
PSY,3392,0W1,53,12,2,2,1,,1,,,,,,,,,,,0,"Grant, Meridith G","Holmes, Melanie C",,,,,mga061000,meridith grant,Research Design and Analysis 
PSY,3393,001,8,11,1,3,,,,,,,,,,,,,,0,"Schwark, Gayle","Sherard, Glenn H",,,,,gxs180015,gayle schwark,Experimental Projects in Psychology 
PSY,3393,002,,3,,2,4,,,3,5,,2,,2,,,,,0,"Dowling, Walter J","Moon, Da Yeoun",,,,,jdowling,walter j dowling,Experimental Projects in Psychology 
PSY,3393,005,16,2,3,,,1,1,1,,,,,,,,,,0,"Schwark, Gayle","Kim, Hyun-Woong",,,,,gxs180015,gayle schwark,Experimental Projects in Psychology 
PSY,3393,006,2,6,4,6,,1,1,,,,,,2,,,,,0,"Ybarra, Regina K","Edwards, Dalton J",,,,,rky190000,regina ybarra,Experimental Projects in Psychology 
PSY,3393,0H1,,1,5,2,3,4,1,,,,,,2,,,,,0,"Drew, Linda M","Lundie, Michael J",,,,,lmd102020,linda drew,Experimental Projects in Psychology 
PSY,3393,0W1,5,5,11,10,,1,,,,,,,,,,,,0,"Shirvani, Forouz","Platt, Kristen N",,,,,fxk024000,forouz shirvani,Experimental Projects in Psychology 
PSY,3393,501,,14,1,,,,,,,,,,3,,,,,3,"Tillman, Gail D","Nguyen, Linh Thi D",,,,,gtillman,gail tillman,Experimental Projects in Psychology 
PSY,4320,001,14,19,2,1,1,1,,1,,,1,,1,,,,,0,"Krawczyk, Daniel C",,,,,,dck061000,daniel krawczyk,Psychology of Reasoning 
PSY,4323,001,2,5,8,3,8,2,3,2,6,3,,1,1,,,,,3,"Park, Jiyoung",,,,,,jxp176330,jiyoung park,Cultural Diversity and Psychology 
PSY,4324,001,,10,8,1,4,2,1,1,1,1,,,,,,,,1,"Brody, Salena M",,,,,,smb051000,salena brody,The Psychology of Prejudice 
PSY,4328,001,3,7,6,9,7,5,7,8,2,2,2,2,7,,,,,3,"Kane, Heidi S","Rakic, Jelena",,,,,hsk140330,heidi kane,Health Psychology 
PSY,4331,001,22,17,6,7,21,5,3,2,4,2,,,2,,,,,4,"Poucher, Jesse W",,,,,,jwp082000,jesse poucher,Personality 
PSY,4343,001,22,27,12,10,7,8,2,1,,2,1,,3,,,,,0,"Ybarra, Regina K","Taylor, Mackenzie B",,,,,rky190000,regina ybarra,Abnormal Psychology 
PSY,4343,0W1,72,76,15,13,11,4,7,4,3,2,2,,9,,,,,2,"Ybarra, Regina K","Jones, Desiree",,,,,rky190000,regina ybarra,Abnormal Psychology 
PSY,4343,0W2,,16,19,10,16,14,10,19,5,4,6,4,3,,,,,4,"Pinkham, Amy E","DeBrabander, Kilee M",,,,,aep140430,amy pinkham,Abnormal Psychology 
PSY,4343,HN1,9,11,5,,,,,,,,,,,,,,,0,"Devdas, Neetha R",,,,,,nrd120030,neetha devdas,Abnormal Psychology 
PSY,4346,0W1,75,40,11,9,2,1,2,1,2,,,,1,,,,,5,"Gentsch, Joanna K","Wilder, Siri",,,,,jgentsch,joanna gentsch,Human Sexuality 
PSY,4352,0H1,6,10,10,4,4,6,,,,1,,2,1,,,,,1,"Drew, Linda M",,,,,,lmd102020,linda drew,Emerging Adulthood Development 
PSY,4359,501,,8,,,5,,,3,,,,,1,,,,,1,"Rypma, Bart P","Abdelkarim, Dema H",,,,,bpr061000,bart rypma,Cognitive Neuroscience 
PSY,4365,501,8,15,6,5,7,1,,2,,,,,2,,,,,1,"Raman, Rachna",,,,,,rxr076000,rachna raman,Psychology of Music 
PSY,4377,001,2,16,3,1,,,,,,,,,,,,,,0,"Stilwell, John Q",,,,,,stilwell,john stilwell,Conflict Resolution 
PSY,4386,001,6,9,5,4,2,,,,,,,,3,,,,,1,"Basak, Chandramallika",,,,,,cxb116130,chandramallika basak,Adult Development and Aging 
PSY,4V90,001,3,8,3,1,3,,,1,,,,,1,,,,,0,"Kent, Jerillyn",,,,,,jxk210033,jerillyn kent,Special Topics in Psychology 
PSY,4V90,0H1,,19,,,1,,,1,,,,,2,,,,,1,"Grant, Meridith G",,,,,,mga061000,meridith grant,Special Topics in Psychology 
PSYC,6312,001,,6,,,2,,2,,,,,,1,,,,,0,"Atchison, Kristin J","Zhang, Ziwei",,,,,kja042000,kristin atchison,Research Methods in Behavioral and Brain Sciences - Part I 
REAL,3305,001,1,1,,,7,,,4,,,2,,3,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery,Real Estate Principles 
REAL,3305,002,,4,1,,5,1,,5,,,4,1,2,,,,,2,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery,Real Estate Principles 
REAL,3305,502,,,,,4,1,,1,,,2,,2,,,,,1,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery,Real Estate Principles 
REAL,4321,501,,1,,2,8,,,3,,1,,,,,,,,0,"Hedgecock, Blake M",,,,,,bxh132030,blake hedgecock,Real Estate Law and Contracts 
REAL,4328,501,,1,,,10,,,2,,,1,,,,,,,1,"Lynch, Julie","Narang, Aayushkumar Anilkumar",,,,,jxl180030,julie lynch,Real Estate Valuation 
REAL,6321,5H1,,4,2,,6,,,1,,,,,,,,,,0,"Guttery, Randall","Huang, Zhuowei",,,,,rxg112530,randall guttery,Introduction to Real Estate 
RELS,1325,001,,5,,,9,,,1,,,1,,,,,,,0,"Amato, Lawrence A","Fields, Kollin E","Turner, Joey A","Brown, Derek W",,,laa062000,lawrence amato,Introduction to Philosophy of Religion 
RELS,2314,001,3,10,,1,5,,,,,,,,,,,,,0,"Anjum, Zafar",,,,,,zxa110730,zafar anjum,Introduction to Islam 
RHET,1302,001,4,11,2,1,,,,,,,,,1,,,,,0,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda hasan,Rhetoric 
RHET,1302,002,3,3,6,1,2,1,1,,1,,,,1,,,,,0,"Aday, Isaac J",,,,,,ija180000,isaac aday,Rhetoric 
RHET,1302,003,1,8,2,4,3,,1,,,,,,,,,,,0,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa,Rhetoric 
RHET,1302,004,4,8,3,,,,,,,,,,3,,,,,1,"Hasan, Syeda Nadia",,,,,,sxh190004,syeda hasan,Rhetoric 
RHET,1302,005,2,5,4,2,,2,,,,,,,2,,,,,1,"Boussouga, Imane",,,,,,ixb090020,,Rhetoric 
RHET,1302,006,,8,4,1,2,1,,,,,,,2,,,,,1,"Aljararwa, Rasha",,,,,,rxa150230,rasha aljararwa,Rhetoric 
RHET,1302,007,,2,,1,1,2,2,3,,2,,,5,,,,,0,"Yu, Katherine",,,,,,kxy210004,katherine yu,Rhetoric 
RHET,1302,008,1,,5,3,3,1,4,,1,,,,,,,,,1,"Cox, Gavin L",,,,,,glc016100,gavin cox,Rhetoric 
RHET,1302,009,7,3,2,2,,,1,,,1,,,2,,,,,1,"Alem, Hosanna G",,,,,,hga140130,hosanna alem,Rhetoric 
RHET,1302,010,2,4,2,2,1,,1,2,2,,,1,2,,,,,0,"Brandow, Carmon",,,,,,cxb190000,carmon brandow,Rhetoric 
RHET,1302,011,,4,2,5,3,3,,,1,,,,1,,,,,0,"Cox, Gavin L",,,,,,glc016100,gavin cox,Rhetoric 
RHET,1302,012,7,6,4,1,,1,,,,,,,,,,,,0,"Alem, Hosanna G",,,,,,hga140130,hosanna alem,Rhetoric 
RHET,1302,013,1,4,5,2,2,1,1,1,,,,,,,,,,1,"Cantrell-Sutor, Jennifer D",,,,,,jdc180002,jennifer cantrell sutor,Rhetoric 
RHET,1302,014,2,4,2,3,2,1,,1,1,,1,,,,,,,2,"Suller, Cristian Carlo L",,,,,,cls180002,cristian suller,Rhetoric 
RHET,1302,015,3,7,1,,1,1,,1,,,,1,1,,,,,3,"Momeniabdolabadi, Bahareh",,,,,,bxm180023,bahareh momeniabdolabadi,Rhetoric 
RHET,1302,016,6,1,2,1,2,1,1,,1,,1,,3,,,,,0,"Schaffer, Shannon J",,,,,,sjs190000,shannon schaffer,Rhetoric 
RHET,1302,017,3,4,2,1,1,1,3,1,1,,,,1,,,,,1,"Suller, Cristian Carlo L",,,,,,cls180002,cristian suller,Rhetoric 
RHET,1302,018,1,6,1,2,,2,1,1,1,,1,,,,,,,2,"Siddiqui, Rifat R",,,,,,rrs210003,rifat siddiqui,Rhetoric 
RHET,1302,019,6,3,4,,,,1,,2,,,,1,,,,,2,"Schaffer, Shannon J",,,,,,sjs190000,shannon schaffer,Rhetoric 
RHET,1302,020,2,7,1,1,5,2,,1,,,,,,,,,,0,"Minzer, Karen",,,,,,kxm156130,karen minzer,Rhetoric 
RHET,1302,021,2,10,2,1,1,1,1,,,,,,,,,,,0,"Alsuhayyan, Ahmed",,,,,,axa175431,,Rhetoric 
RHET,1302,022,10,5,,1,,,,,1,,,1,1,,,,,0,"Currey, Elizabeth J",,,,,,ejc015000,elizabeth currey,Rhetoric 
RHET,1302,023,5,8,1,,2,,,,,,,,1,,,,,0,"Field, Amanda C",,,,,,axl151930,amanda field,Rhetoric 
RHET,1302,024,2,6,4,,3,2,,,1,,,,,,,,,1,"Riley, Kristin N",,,,,,knr091000,kristin riley,Rhetoric 
RHET,1302,025,1,2,2,,2,1,1,,1,,1,,2,,,,,2,"Hamilton, Cristen",,,,,,cch073000,cristen hamilton,Rhetoric 
RHET,1302,026,,1,5,1,4,1,,1,,,,,3,,,,,1,"Bovda, Alisa Y",,,,,,ayb091020,alisa bovda,Rhetoric 
RHET,1302,027,2,5,5,2,2,1,2,,,,,,,,,,,0,"Hamilton, Cristen",,,,,,cch073000,cristen hamilton,Rhetoric 
RHET,1302,028,6,2,4,,3,1,2,,,,,,1,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Rhetoric 
RHET,1302,029,9,6,2,1,,,,,,,,,,,,,,0,"Field, Amanda C",,,,,,axl151930,amanda field,Rhetoric 
RHET,1302,030,8,,4,1,,1,,1,,,,,2,,,,,1,"Walker, Jason A",,,,,,jaw140030,jason walker,Rhetoric 
RHET,1302,031,6,3,3,2,2,2,,,,,,,1,,,,,0,"Hill, Justin T",,,,,,jth190008,justin hill,Rhetoric 
RHET,1302,032,8,2,2,1,2,1,,,,,,,,,,,,2,"Walker, Jason A",,,,,,jaw140030,jason walker,Rhetoric 
RHET,1302,033,5,7,2,,1,,3,,,,,,,,,,,0,"Shierry, Addison",,,,,,axs084500,addison shierry,Rhetoric 
RHET,1302,034,1,5,4,5,2,2,,,,,,,,,,,,0,"Bell, Joycelyn M",,,,,,jxb120631,,Rhetoric 
RHET,1302,035,5,2,2,1,,2,,1,,1,,1,2,,,,,1,"Laskey, Patrick J",,,,,,pjl190000,,Rhetoric 
RHET,1302,036,3,8,2,1,2,,,1,,,,,2,,,,,0,"Saeidfar, Ghazal",,,,,,gxs153630,ghazal saeidfar,Rhetoric 
RHET,1302,037,3,11,2,2,,,,,1,,,,,,,,,0,"Bell, Joycelyn M",,,,,,jxb120631,,Rhetoric 
RHET,1302,038,7,1,1,2,,1,1,,,,,1,5,,,,,0,"Laskey, Patrick J",,,,,,pjl190000,,Rhetoric 
RHET,1302,039,2,6,2,2,2,,,1,,,,,3,,,,,0,"Al-Rashid, Entidhar H",,,,,,eha170000,entidhar al rashid,Rhetoric 
RHET,1302,040,,12,3,,1,1,,,,,,,2,,,,,0,"Al-Rashid, Entidhar H",,,,,,eha170000,entidhar al rashid,Rhetoric 
RHET,1302,041,1,7,,2,2,2,,,,,2,1,,,,,,1,"Gray, Janelle",,,,,,jxg210011,janelle gray,Rhetoric 
RHET,1302,042,11,5,,1,,,1,,,,,1,,,,,,0,"Currey, Elizabeth J",,,,,,ejc015000,elizabeth currey,Rhetoric 
RHET,1302,043,7,5,2,1,,1,,,,,,,1,,,,,2,"Morgan, George D",,,,,,gdm190002,george morgan,Rhetoric 
RHET,1302,044,4,2,4,,,1,1,3,,,,,3,,,,,0,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier,Rhetoric 
RHET,1302,045,4,3,1,4,3,,,1,1,,,,1,,,,,0,"Sonnier, Jonathan D",,,,,,jsonnier,jonathan sonnier,Rhetoric 
RHET,1302,046,2,9,3,4,,1,,,,,,,,,,,,0,"Siddiqui, Farah",,,,,,fxs121830,farah siddiqui,Rhetoric 
RHET,1302,047,2,3,6,2,2,,,1,,,1,,2,,,,,0,"Shierry, Addison",,,,,,axs084500,addison shierry,Rhetoric 
RHET,1302,048,,3,2,4,3,2,1,2,,,,,2,,,,,0,"Alhamoudi, Yousef",,,,,,yxa190000,yousef alhamoudi,Rhetoric 
RHET,1302,049,,9,7,2,1,,,,,,,,,,,,,0,"Zhang, Yan",,,,,,yxz200016,,Rhetoric 
RHET,1302,0H1,6,5,2,3,1,,,1,,,,,,,,,,1,"Montgomery, Christina",,,,,,cxm190022,christina montgomery,Rhetoric 
RHET,1302,0H2,4,6,2,,1,1,,,,2,,,1,,,,,1,"Riley, Kristin N",,,,,,knr091000,kristin riley,Rhetoric 
RHET,1302,0H3,1,5,2,3,2,1,1,1,,,,,2,,,,,1,"Montgomery, Christina",,,,,,cxm190022,christina montgomery,Rhetoric 
RHET,1302,0H4,5,7,2,3,,,,1,,,,,,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Rhetoric 
RHET,1302,0H5,,11,5,1,,,,,1,,,,,,,,,1,"Johnson, Kevin W",,,,,,kwj170030,kevin johnson,Rhetoric 
RHET,1302,0H6,6,4,2,1,3,1,1,1,,,,,,,,,,0,"Spencer, Brandy D",,,,,,bds170530,,Rhetoric 
RHET,1302,0H7,,9,6,3,,,,,,,,,1,,,,,0,"Johnson, Kevin W",,,,,,kwj170030,kevin johnson,Rhetoric 
RHET,1302,0H8,1,4,2,2,,1,2,2,,1,,,3,,,,,1,"Spencer, Brandy D",,,,,,bds170530,,Rhetoric 
RHET,1302,501,7,7,,,2,,,,,,,,2,,,,,1,"Ali, Shazia",,,,,,shazia,ali shazia,Rhetoric 
RHET,1302,502,4,5,4,,,1,,1,,,,1,3,,,,,0,"Saeidfar, Ghazal",,,,,,gxs153630,ghazal saeidfar,Rhetoric 
RHET,1302,503,,5,6,3,,1,,1,,,,,2,,,,,1,"Lyons, David L",,,,,,dll101020,david lyons,Rhetoric 
RHET,1302,504,,3,1,2,2,1,,,,,1,,2,,,,,7,"Derdeyn, LeeAnn",,,,,,lxd091000,leeann derdeyn,Rhetoric 
RHET,1302,HN1,6,8,1,1,2,,,,,,,,1,,,,,0,"Riley, Kristin N",,,,,,knr091000,kristin riley,Rhetoric 
RMIS,3370,001,1,2,8,,2,,,1,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
RMIS,3370,002,,,6,,1,,1,,2,,,,,,,,,1,"Haynes, Steven",,,,,,sxh102420,steven haynes,Principles of Risk Management and Insurance 
RMIS,4331,001,,6,15,8,3,,,,,,,,3,,,,,1,"Haynes, Steven",,,,,,sxh102420,steven haynes,Business Liability Risk Management and Insurance 
RMIS,4333,501,,1,3,3,,1,2,,,,,,,,,,,0,"Haynes, Steven",,,,,,sxh102420,steven haynes,Enterprise Risk Management 
RMIS,4334,001,3,2,,2,,,,1,,,,,3,,,,,1,"Kaplan, Larry S",,,,,,lsk140130,larry kaplan,Insurance Law and Contracts 
SE,2340,004,,,3,,,,1,1,,1,2,,1,,,,,1,"Zhao, Yi",,,,,,zhao,yi zhao,Computer Architecture 
SE,2340,501,1,1,,1,1,2,,3,,,,,1,,,,,0,"Nguyen, Nhut",,,,,,nhutnn,nhut nguyen,Computer Architecture 
SE,3162,091,,3,5,,,1,,,,,,,1,,,,,0,"Chin, Wei-Pang",,,,,,wxc180013,wei pang chin,Professional Responsibility in Computer Science and Software Engineering 
SE,3306,001,2,28,10,15,12,1,1,1,,,,,1,,,,,2,"Farage, Timothy P","Bhardwaj, Ayush",,,,,tfarage,timothy farage,Mathematical Foundations of Software Engineering 
SE,3341,001,4,1,2,1,2,,,,1,,1,,1,,,,,0,"Whalen, Tristan G","Zhao, Kun",,,,,tgw100020,tristan whalen,Probability and Statistics in Computer Science and Software Engineering 
SE,3341,002,,4,,,1,,,1,,,1,,6,,,,,0,"Whalen, Tristan G",,,,,,tgw100020,tristan whalen,Probability and Statistics in Computer Science and Software Engineering 
SE,3341,004,1,,,,2,1,1,3,,1,,,2,,,,,0,"Whalen, Tristan G",,,,,,tgw100020,tristan whalen,Probability and Statistics in Computer Science and Software Engineering 
SE,3341,005,,1,1,1,2,,,,1,,1,2,1,,,,,1,"Guo, Huizhen","Rahman, Nusma",,,,,hxg190020,huizhen guo,Probability and Statistics in Computer Science and Software Engineering 
SE,3345,004,4,,,,3,,,,,,,,,,,,,3,"Hamdy, Omar",,,,,,oxh210004,omar hamdy,Data Structures and Introduction to Algorithmic Analysis 
SE,3345,006,2,1,1,1,1,1,,2,,,,,2,,,,,0,"Hamdy, Omar",,,,,,oxh210004,omar hamdy,Data Structures and Introduction to Algorithmic Analysis 
SE,3354,502,,2,3,3,2,,,,,,,,,,,,,0,"Srinivasan, Srimathi",,,,,,sxs180206,srimathi srinivasan,Software Engineering 
SE,3377,0W1,1,1,1,2,1,1,,1,,,1,,3,,,,,0,"Alagar, Sridhar",,,,,,sxa173731,sridhar alagar,Systems Programming in UNIX and Other Environments 
SE,3377,0W2,2,,4,1,1,,,,1,,,,2,,,,,2,"Veerasamy, Jeyakesavan",,,,,,veerasam,jeyakesavan veerasamy,Systems Programming in UNIX and Other Environments 
SE,3377,0W6,1,2,1,1,,1,,1,,,1,,1,,,,,2,"Nguyen, Nhut",,,,,,nhutnn,nhut nguyen,Systems Programming in UNIX and Other Environments 
SE,4347,003,1,,,4,,3,1,3,1,,2,,,,,,,0,"Omer, Jalal S","Song, Zihe","Li, Shengjie",,,,jso016000,jalal omer,Database Systems 
SE,4347,504,2,2,2,2,1,1,,1,,,,,,,,,,0,"Christiansen, Michael G","Lu, Yangxiao",,,,,mgc013000,michael christiansen,Database Systems 
SE,4348,502,,,1,7,1,6,,,,,1,,,,,,,0,"Salazar, Elmer E","Abdeljaber, Luay",,,,,ees101020,elmer salazar,Operating Systems Concepts 
SE,4351,001,1,3,4,4,3,3,3,1,6,,,,,,,,,1,"Chung, Lawrence","Kolluri, Kirthy",,,,,chung,lawrence chung,Requirements Engineering 
SE,4351,002,9,23,11,2,8,1,,2,,,1,1,1,,,,,1,"Smith, Klyne","Kolluri, Kirthy","Tran, Trung Hieu",,,,kxs180052,klyne smith,Requirements Engineering 
SE,4352,001,3,22,8,10,20,3,2,1,1,,3,,,,,,,0,"Kumar, Pushpa S","Tran, Trung Hieu",,,,,pkumar,pushpa kumar,Software Architecture and Design 
SE,4367,001,3,5,7,5,7,7,4,,5,,,3,6,,,,,4,"Nouroz Borazjany, Mehra","Li, Dongcheng",,,,,mxn143230,mehra borazjany,Software Testing  Verification  Validation and Quality Assurance 
SE,4367,501,,4,10,3,5,6,3,2,,4,1,,,,,,,0,"Paulk, Mark C","Li, Dongcheng","Chen, Lingchao",,,,mcp130030,mark paulk,Software Testing  Verification  Validation and Quality Assurance 
SE,4381,001,7,21,13,14,6,8,,1,,1,1,,3,,,,,1,"Paulk, Mark C","Chen, Lingchao",,,,,mcp130030,mark paulk,Software Project Planning and Management 
SE,4485,001,,49,,,,,,,,,,,,,,,,0,"Wong, Weichen E","Hu, Linghuan","Li, Dongcheng",,,,wew021000,weichen wong,Software Engineering Project 
SE,6329,001,,9,2,7,1,,4,12,,,,,2,,,,,0,"Zalila-Wenkstern, Rym","Bansal, Rishita",,,,,rmili,rym zalila wenkstern,Object-Oriented Software Engineering 
SE,6329,M01,,7,1,,1,,,,,,,,,,,,,2,"Nguyen, Tien N",,,,,,tnn160630,tien nguyen,
SE,6361,M01,,,3,3,3,,,,,,,,,,,,,1,"Nouroz Borazjany, Mehra",,,,,,mxn143230,mehra nouroz borazjany,
SE,6362,001,,5,17,7,1,,,,,,,,,,,,,0,"Chung, Lawrence","Kolluri, Kirthy",,,,,chung,lawrence chung,Advanced Software Architecture and Design 
SE,6367,M01,,19,,,,,,,,,,,,,,,,1,"Wong, Weichen E","Hu, Linghuan","Li, Dongcheng",,,,wew021000,weichen wong,
SOC,1301,001,2,22,8,5,4,2,,1,,,,,,,,,,1,"Gambol Gavigan, Brenda","Hoiby, Rachel",,,,,bxg210008,brenda gambol,Introduction to Sociology 
SOC,1301,0W1,17,32,,3,7,,2,1,,,1,,1,,,,,0,"Davis, Garrett R",,,,,,grd031000,garrett davis,Introduction to Sociology 
SOC,1301,HN1,11,11,2,1,,,,,,,,,,,,,,0,"Skaggs, Sheryl L",,,,,,slskaggs,sheryl skaggs,Introduction to Sociology 
SOC,2300,001,,5,5,6,3,5,,,,,,,4,,,,,0,"Smith, Erin",,,,,,erins,erin smith,Introduction to Gender Studies 
SOC,3305,001,1,,5,1,1,1,,,2,,,,1,,,,,0,"Skaggs, Sheryl L","Hoiby, Rachel",,,,,slskaggs,sheryl skaggs,Applied Data Analysis 
SOC,3342,0W1,43,6,,1,3,,,,,1,,,2,,,,,1,"Asfaw, Sirak T",,,,,,sxa154930,,The Life Cycle 
SOC,3343,001,5,11,10,3,8,2,1,2,1,,,2,,,,,,2,"Lanham, Carol C","Hoiby, Rachel",,,,,ccl054000,carol lanham,Sociology of the Family 
SOC,3344,001,1,12,,10,3,,1,,,,2,,1,,,,,0,"Davis, Garrett R",,,,,,grd031000,garrett davis,Film and Society 
SOC,3379,001,6,6,1,,,,,1,,,,,,,,,,0,"Cline, Ravin R",,,,,,rrc170001,ravin cline,Diversity in the Public Sector 
SOC,3382,001,16,2,,1,,,,,,,,,,,,,,0,"McCaskill, John R",,,,,,jrm094020,john mccaskill,Sustainable Communities 
SOC,4302,001,11,14,6,1,,2,2,2,,,1,,2,,,,,0,"Scotch, Richard",,,,,,scotch,richard scotch,Class  Status  and Power 
SOC,4369,001,38,14,7,3,3,1,1,1,,,,,1,,,,,0,"Dickey-Laprocido, Galen L",,,,,,gld190001,galen dickey laprocido,Public Health and Society 
SOC,4371,001,58,12,1,,,1,1,,,,,,,,,,,1,"Dickey-Laprocido, Galen L",,,,,,gld190001,galen dickey laprocido,Mental Health and Illness 
SOC,4372,0W1,48,8,1,,2,,1,1,,,,,1,,,,,1,"Dickey-Laprocido, Galen L",,,,,,gld190001,galen dickey laprocido,Health and Illness 
SOC,4385,001,44,15,5,1,2,1,,,3,,1,,,,,,,1,"Dickey-Laprocido, Galen L",,,,,,gld190001,galen dickey laprocido,Global Health and Society 
SOC,4385,HN1,2,16,3,2,,,,,,,,,,,,,,2,"Kim, Dohyeong","Akarte, Prajakti V",,,,,dxk132530,dohyeong kim,Global Health and Society 
SOC,4386,0W1,30,10,11,7,2,6,2,2,2,,,1,,,,,,0,"Maxwell, Sarah P",,,,,,spm092000,sarah maxwell,Health and Social Policy 
SOC,4396,002,2,6,,2,3,2,,,,,,,,,,,,0,"Boots, Denise P","Maduforo, Kate E",,,,,dpb062000,denise boots,Selected Topics in Sociology 
SOC,6350,001,,8,,1,1,,,1,,,,,,,,,,1,"Skaggs, Sheryl L",,,,,,slskaggs,sheryl skaggs,Social Stratification 
